,pearson_r
LPIN2,-0.029691838000226255
NDRG1,-0.02978882700580982
SCNN1B,-0.02980056015641753
FHL2,-0.029878263902705426
CES1,-0.02988405442646877
WBP1,-0.02995405374331469
CD96,-0.0301195812937675
QRICH1,-0.030150067940507917
BZW1,-0.030271009023019366
CPLANE2,-0.03027526021384185
COL21A1,-0.03036205584506561
COX4I2,-0.030418538979820695
PVR,-0.030459273408514186
TOR2A,-0.030492583271805384
ARK2C,-0.030503909306252866
SLC5A6,-0.030624043292221213
ZNF577,-0.030672315482696732
CTBP1-DT,-0.030710139757298718
NMT2,-0.030723939942615908
BAHCC1,-0.030727396057160506
BICD2,-0.030731660421042372
ADAMDEC1,-0.030769897736231882
ITGA4,-0.030834159034915053
RAMP2,-0.030848326887766453
ZNF563,-0.030853502960312494
SIX5,-0.03087672445863822
UBD,-0.030880757003629782
SBSN,-0.03089425046960578
DECR1,-0.0311398992213525
SYT17,-0.031151534550546475
NBPF19,-0.03126652755447383
ARHGAP25,-0.03130419740989994
KRT10,-0.0313167778398129
AQP11,-0.03140156568869255
COL18A1,-0.031450821286479566
TNPO2,-0.031475751885892696
CYTH1,-0.03150590282188461
SAMM50,-0.03152620454838083
ZDHHC2,-0.031597482636053977
IGHV2-5,-0.031635402084948624
EIF2S3,-0.03166225333836288
PRRT1,-0.03184022647254848
SEPTIN7P13,-0.03190532539969197
BNIP3L,-0.031948559408241144
EMD,-0.03195004319689524
PAQR8,-0.032035436469055226
LOC102723566,-0.03204941519831891
YARS1,-0.032050724815433716
ABCF3,-0.032093782180293
YJEFN3,-0.0321112709396024
FLCN,-0.03213741095728156
RSAD1,-0.032215863276274216
RNF8,-0.0323981766928062
MYOF,-0.032503560824124575
WEE1,-0.03260195072453756
KLHL21,-0.03260465564320046
CD19,-0.032826368336885146
RIBC2,-0.03287470888227984
METTL21A,-0.0328777480691873
GAS6-DT,-0.032878982146264925
ARMC6,-0.03295697622554029
MT-CO1,-0.03298287156827871
INSIG2,-0.033008261969860404
SARAF,-0.033061086354722546
BPHL,-0.03306465620408554
FAM181A,-0.03309921038809566
ENGASE,-0.03314651853084278
PDSS1,-0.03314824301292071
GALNT14,-0.03317856878738059
AGBL3,-0.03319878092160335
PCSK4,-0.03320488964631611
TAPBPL,-0.03324484435574221
TSPAN2,-0.033295464029880775
SYNJ2,-0.033306032197270616
EAPP,-0.03333851925988572
SNHG15,-0.033408940791423
BLOC1S3,-0.0334527704937999
HIC1,-0.03347130752773935
FCRL3,-0.03348757397858771
NADK,-0.03350562923692162
PPIC,-0.033579505766060676
TMEM215,-0.03358760959220279
SPRY1,-0.03360465035650373
DKC1,-0.03364346047474025
BOLA3,-0.03365226552463145
SNAP29,-0.033687137260426325
GON4L,-0.03370397670476592
CCDC86,-0.03374365369168702
HNRNPU,-0.03380064561976084
NUCLEOLIN,-0.03383461912965362
TMEM128,-0.033834659241936946
GMPR2,-0.03383914604702009
ZNF726,-0.03389476749921447
STX5,-0.03401594913334743
HIF1AN,-0.03402936277413776
PCK2,-0.03403970717599941
ECHS1,-0.03410983649307631
ZBED1,-0.03412128592548069
PRDX1,-0.03413218023864279
PRKCB,-0.03413348595590215
GALNT1,-0.03416507033667309
TTC3,-0.03420934954432333
STARD9,-0.03423251350168506
KLRA1P,-0.03429826825128171
HSD17B14,-0.0343923341508688
FCHO2,-0.03443233740605281
C18orf54,-0.03447437628666343
ATP6V0A1,-0.034477927166742174
LINC01145,-0.03447835440522959
NPHP3,-0.03448406778206578
SGSM2,-0.03451936572106438
ZNF335,-0.03457057660685084
NDUFB6,-0.034674357976247475
MAU2,-0.03468492066639673
HGF,-0.034703537814620225
FOXM1,-0.0348539519891816
PSMD11,-0.034856825063071084
IDO1,-0.03485959649351003
KPNA1,-0.034861649955479294
ERAL1,-0.034974988501322496
FRZB,-0.034976219061421586
HEATR3,-0.03499313439277493
MT-ND6,-0.03499529264792422
SPTBN5,-0.0351141180178232
PRKCI,-0.03515170296675477
DES,-0.03526782638605142
TPTEP2,-0.03527083839979449
KLHL22,-0.03529626632443379
TNXB,-0.035349857365593894
CETN2,-0.03537826562262834
DDX24,-0.03551257785717672
ST6GALNAC2,-0.035521215761307436
RWDD2B,-0.035544419873465266
ERAP1,-0.035572711062018
RAB40B,-0.03560664478555069
TMEM169,-0.03567874241117862
KHNYN,-0.03568131558683914
ALKBH1,-0.035687970597202266
SPATS2,-0.03575890483875286
AP2B1,-0.035795017177624296
LRRC27,-0.03584057296054976
PELO,-0.035861637935203215
TSNAX-DT,-0.03591509161824573
CMYA5,-0.036014647834508653
RMST,-0.03601651111661436
ST13,-0.03604419835212159
ERRFI1,-0.036049475736797815
ADAMTS1,-0.036123795271441696
PILRB,-0.03621774662033455
UXS1,-0.03627168555598688
IQCB1,-0.036312738570816884
MAML1,-0.03632614059091503
CD8A,-0.03643783364364565
SLC25A35,-0.03644764412708879
ITPRIP,-0.03648979853252695
CAPRIN1,-0.03655049491591552
DENND10,-0.036595218960084164
SCD5,-0.03659824657638722
SEC61A2,-0.03671083623533326
ZNF16,-0.036721349939924465
PLA2G2D,-0.03674073614637847
CBX4,-0.03677711877102185
CLK3,-0.03679332258123629
RPS6KA3,-0.036998349266066266
MICALL1,-0.03700331205065073
MED8,-0.037007890314991056
LINC01011,-0.03706715261506387
IGHV1-69,-0.03712351409981987
ARHGAP5-AS1,-0.03714545053440656
AGAP9,-0.03731719807439006
PCCA-DT,-0.03732518259418056
ITM2C,-0.037358590915545886
WDR44,-0.03736939905910087
REPS2,-0.03742067931419132
TNKS,-0.037470792694709355
IL18BP,-0.037483440847301416
MACF1,-0.03756310839028911
PPP2R2D,-0.037619109711121014
RAD52,-0.03764195929123013
ZMYM3,-0.038044710057051644
ELFN1,-0.03809620064556027
PEX19,-0.038132100607199966
MED22,-0.03821028804478572
SGTA,-0.03822750356465851
MT-ATP8,-0.03823672814390773
SHMT1,-0.03839592842092298
TMEM183A,-0.0384437781046586
CNTRL,-0.03844803391833316
HSPD1,-0.0385168687010825
ZSWIM9,-0.038628726321739686
DHRS7B,-0.03862921143007289
ZNF529-AS1,-0.038638406811724146
PCNP,-0.03865204763982511
SAMD14,-0.03866253331653517
TOP1,-0.03871081555454368
SMAP2,-0.03877479896762202
VBP1,-0.03877538194415818
PHIP,-0.038777306852641844
HMCN1,-0.03885635688279308
ADAMTS4,-0.03894997414990855
CLDND1,-0.03895317718443199
RTEL1-TNFRSF6B,-0.03908311973837717
SERBP1,-0.03909952428882342
MTF2,-0.039143809700282785
JTB-DT,-0.03931105996456558
OLFM1,-0.039325175768243556
SHROOM2,-0.03947561439986792
HMGN2,-0.039492720128219735
COTL1,-0.0395690027973892
GPD1,-0.03967623380370225
SRSF12,-0.03972508486414319
RBL1,-0.03983629960223325
HDDC3,-0.03990028177379619
GEMIN8,-0.039919573029093464
LGR4,-0.039925016461693844
PLP1,-0.039971518871162605
TWSG1,-0.03998599190182735
MORN1,-0.04006019310469867
ZNF629,-0.04016918932530674
PCP4,-0.040200049741306663
FBXL20,-0.040208397980746304
TSC22D2,-0.040237649088841844
H2AC8,-0.04033999216170804
RILP,-0.04036012750381834
WRNIP1,-0.04043258610040446
CMIP,-0.04043587009650678
NSL1,-0.040454610990782014
TRO,-0.04048645330445129
BHMT2,-0.0405112571649209
C1orf74,-0.04053883601763872
CHIC2,-0.040541018305713446
RPS6KA1,-0.04081192047168905
STEEP1,-0.04090831916433253
SERTAD4,-0.040975433026766164
DENND2A,-0.04099104028937735
SETD7,-0.041350210538807226
DCTN1,-0.041356181856765505
POLDIP3,-0.041372298932627456
ZBED4,-0.041420939700852186
CD72,-0.0416577789015262
CD46,-0.04167998264276384
RFX5,-0.04169641790399636
PM20D2,-0.04171915609223924
CKMT1B,-0.04173245103647026
MTG2,-0.04173892775336627
ATP8B1-AS1,-0.04179307723026526
ZMYM5,-0.04181745254872342
EXOC7,-0.041818805980172596
LINC00674,-0.04190731393064773
CCT2,-0.0419568842795687
STMN3,-0.04197048084028895
DYNLT2,-0.0420640428786512
TCF7L2,-0.04211092575483855
CDC26,-0.042120103915841374
KCTD1,-0.042154280572638814
RAD9A,-0.04222576304575455
MTRES1,-0.04224866362035512
EIF2D,-0.04231860222160639
ASNSD1,-0.042344161974791225
SPMIP5,-0.04244717568805628
FSIP2,-0.04256585164672618
FANCF,-0.04261169871070051
BAG5,-0.04261846866367807
RN7SL2,-0.0426227240848859
NBPF9,-0.04269588188306174
TIPRL,-0.04276182578071087
AIMP1,-0.04283294961510464
CEBPZOS,-0.04294405599682979
DHX8,-0.042988010321323426
ZNF597,-0.04299339712666894
IRF2BPL,-0.04304576840195661
TBX6,-0.04305706089925338
ZNF334,-0.04307237179906011
SOBP,-0.043088461396014625
PIGF,-0.04329305427014896
ZNF792,-0.043418540290268065
LINC00106,-0.04341945151790951
IGKV3D-15,-0.043422896729625626
CYP39A1,-0.043426889188394435
RPF1,-0.04346342207774148
PSTK,-0.04351334256749113
ANKRD10-IT1,-0.04351698555061321
ACTA1,-0.043557395085260166
SPRED1,-0.043684147487181725
ZFP36,-0.04375211128297239
ALPK1,-0.0438720660366614
VPS45,-0.043879408906757435
RLIG1,-0.04387963361592464
GRAMD2A,-0.043999707439685835
PAK1IP1,-0.044129754284173185
ZNF746,-0.04414785694934921
ZFPL1,-0.0442678895081198
THAP2,-0.04427833709602074
EXOSC2,-0.04432831265592152
RBBP9,-0.04435080252696502
HIRIP3,-0.04443690038303776
PCID2,-0.044448046922272756
PID1,-0.04449778931745168
CAPZA2,-0.04452319928383637
MRPL3,-0.044529425478410344
PSMD10,-0.0446759021736185
TMEM248,-0.04472075626982322
PWWP2A,-0.044819397985156335
PARP16,-0.04482122425770664
LHFPL3-AS2,-0.04486125531152451
LINC00665,-0.0448910138797288
FAM149B1,-0.04489539136344686
PAPLN-AS1,-0.04490633131714245
MED25,-0.04493980952205633
TSNAX,-0.04494109591929011
LAX1,-0.04495893188010422
ELOVL1,-0.044969593241026694
ZNF731P,-0.04522946205779306
SFTA3,-0.04523433064475205
TBL1XR1,-0.04526143581712786
LAMB1,-0.045270519128045646
SRSF6,-0.04530347172942668
ANO10,-0.045352812642737377
NUP50-DT,-0.04535356358811956
JDP2,-0.0453861775824705
PAK4,-0.04541239387641725
LNCMB1,-0.045455012210090205
SLC19A1,-0.0454739838639118
PSMA6,-0.045489864274176776
MTND1P23,-0.04549891969634576
METTL16,-0.04549961364125914
RUVBL1,-0.04552702983049297
DDX10,-0.04554395063815737
PRORSD1P,-0.045620309680236525
MTND2P28,-0.04567303703787632
ZNF143,-0.04572060079610752
LRRC3,-0.045741948982592005
C6orf136,-0.04577520391615429
B3GALT5,-0.04580296973063286
LRRN3,-0.04582184622994421
CCDC68,-0.045917483155947604
SMIM13,-0.04598695714107302
NDUFS4,-0.04608191577519537
BAK1,-0.04609779784335939
EXOC3-AS1,-0.046158211138569764
PGBD5,-0.04619792369553224
BLNK,-0.0461983678908914
MTIF3,-0.04622157788526159
RNF2,-0.046280176197976225
HSD17B8,-0.04633826443806665
KRT222,-0.04634274266070041
MTBP,-0.046361999702431995
RYR3,-0.04636531662733512
U2AF1L4,-0.04640166864201941
EXOC4,-0.0464355562673345
NAV1,-0.0464637804943759
TFG,-0.04651586408416061
SLC47A2,-0.046695708339345325
TMEM175,-0.04670031048986603
HOOK2,-0.04680080489461617
STIL,-0.046934435503502764
IGSF22,-0.04702162051872711
XPO7,-0.04705164116199753
SF1,-0.04712016236888864
CMC1,-0.047180167140281996
PALB2,-0.047274877764494745
GDF11,-0.04729353787027006
KIF12,-0.047311778517692714
GNAI3,-0.047313500686961
PTGES3,-0.04737659346531393
B4GALT4,-0.047408614940519254
FLVCR1-DT,-0.04753521510330845
HYCC1,-0.04756228238927517
PPP1R2,-0.04756737137659578
SLFN12,-0.04758115219700901
RMND5B,-0.047695499734971385
PNPLA7,-0.047707518547005515
RNF217,-0.047756230343085945
CHSY1,-0.047783630067585896
PSMF1,-0.04779242586938018
MIR4458HG,-0.04783848476401303
PTDSS1,-0.04790360444078824
DPM1,-0.047964616102998126
FAM86FP,-0.048006801585142325
BSDC1,-0.048057038377702664
PDCD10,-0.04808877123224576
BEX4,-0.04814305051513403
COL4A3,-0.04815985745653806
MEIS1,-0.04816879719293683
POLE3,-0.04817043053977168
MAN2C1,-0.04818923477933152
UBA2,-0.048230646965372374
GCNT1,-0.04823948347084972
DVL3,-0.04825214121838345
LCMT2,-0.04830678057044448
RAB6B,-0.048373481157717155
STK32C,-0.04849750137274157
BRD3OS,-0.04861322300542755
UBC,-0.048632927667062335
MINK1,-0.048711443195313384
LEO1,-0.048730486502709905
ATF5,-0.04874809625381679
ZNF26,-0.048801563818187337
CNIH1,-0.04881662369195542
MAPKAPK5,-0.04883953013377667
HBA2,-0.048872351876202313
DCTN3,-0.04889555180927024
MPV17L,-0.04897633312402165
CREG1,-0.04902609310014076
LENG8-AS1,-0.04908505779515946
ARAP3,-0.04909826604398835
ZNF74,-0.04911371136296128
ZNF316,-0.049181576070100985
PARP3,-0.0492612044180207
PBLD,-0.04927116464961672
LINC01948,-0.049272348685133985
HSD17B10,-0.04931919041596655
MSRB2,-0.04945820622305592
REL,-0.04946302288446282
NORAD,-0.04948680779385649
ZBTB22,-0.0495876974521702
SLC48A1,-0.04960053697536359
ABCA1,-0.04971147602781904
TAF1B,-0.04972608442236607
RCAN3,-0.049744388460335076
SGPL1,-0.04978499605290803
FMN1,-0.04979356717189781
FSAF1,-0.049805163302932755
ABCD3,-0.04987110986484749
MSH2,-0.04987558571956975
TNFRSF13C,-0.0498803628805078
VCF1,-0.04989509544286599
MICU2,-0.04998461178725542
CCNL1,-0.04999548879509133
SESN1,-0.05003588486285836
PGBD1,-0.050114621303924946
ATG3,-0.050158615993301604
HDHD3,-0.05025701900060777
SKI,-0.050262290262055614
CYP1A2,-0.050277116177421
TCL1A,-0.05030786766936541
DOCK7,-0.050319401959926305
ABCC5,-0.05032366149059323
BUD13,-0.05053002078433375
DNAJC19,-0.05066486063629365
HEXIM2,-0.05070012178645881
PDXDC2P-NPIPB14P,-0.05074101811840328
SLC4A3,-0.05079734244448385
ODF2,-0.05083590256447939
E2F6,-0.05089658408723502
ILRUN-AS1,-0.05090495383976088
BTBD1,-0.05091412031116161
NME6,-0.050941632478345454
CASD1,-0.050985636382736024
AP4B1,-0.05101318134152605
USP25,-0.0510461871452296
AHCY,-0.051051928746096896
YPEL2,-0.051058152800342343
ZNF226,-0.05111478686301965
WDFY1,-0.05120541739366308
SMIM7,-0.05123515032029223
CATIP,-0.051237317355817866
COX8A,-0.05126641685723042
YY1AP1,-0.051281877614481663
TSPAN5,-0.05129527078992273
MYORG,-0.051365132011188856
7SK,-0.05138066048133541
CARMIL1,-0.051430718512149816
ARIH2OS,-0.051489433264983134
XAF1,-0.05149141719858355
MS4A1,-0.05157893833817926
LRRC45,-0.051727384118175665
LACTB,-0.051790844394315645
CCNG2,-0.05180266974323298
LYPLAL1,-0.05183123185001235
S1PR1,-0.05200323439629122
ATP6V0A2,-0.052047156806690975
UMPS,-0.052073866588355965
MAMDC2-AS1,-0.05218022938236738
MMADHC,-0.05225550378020635
SEC16A,-0.052274281636258614
CHST14,-0.05235925937559571
MRNIP-DT,-0.052367853401444925
DCBLD1,-0.05240400737422752
FGD5-AS1,-0.052583520769058194
POP4,-0.05261725366328916
C9orf72,-0.05265295915974442
HNRNPM,-0.05265516369924772
MORC3,-0.05271593895570182
HDAC1,-0.05273384343750361
WHRN,-0.052757743518055
LAPTM4B,-0.05280058004637736
MAP3K20,-0.052856439873801446
MTHFSD,-0.05286069829622948
ABLIM2,-0.052970163822022645
HMGXB4,-0.05303585286683975
GALT,-0.05304728342753878
IFT20,-0.05306196103380425
SIDT1,-0.05315197584432659
GSK3B,-0.05323288438971194
ITSN1,-0.053239049478457194
CCDC28A,-0.05326992697600613
UNC5D,-0.05327940669837547
GGNBP2,-0.053283635635740186
PLOD2,-0.05330419509317149
RAD51C,-0.05332449876609296
ING5,-0.05332679052543192
LINC02021,-0.05338669398224492
ENOX2,-0.05342829070307593
CLMB,-0.053504018137874074
NSMAF,-0.05351713456522722
COL5A3,-0.05357943305410711
EIF2AK1,-0.05358026115936829
SELENOS,-0.05365607697695896
CCDC174,-0.05368358830504833
CELSR1P1,-0.05370094779020127
SOX12,-0.05374422312052486
MYO5A,-0.05383087008194718
ATAD5,-0.053834432290736034
KBTBD3,-0.05383730478723307
ZDHHC3,-0.053842010616982204
SCARA5,-0.053862199740451915
EXT1,-0.05387663944218901
PSMD5,-0.05393645403548752
CARINH,-0.053990447268090186
SELE,-0.05406633968892175
ZNF670,-0.05412836265977686
TMTC1,-0.05413668327230692
SLC40A1,-0.054243864052272536
NGDN,-0.05431288282002873
TEF,-0.05431826631177322
EEF2KMT,-0.05432247360473914
MED7,-0.05438967152885529
SYTL4,-0.05446607817101785
IFT80,-0.05456111367633836
GOLGA6L9,-0.05461137650352506
ARL6IP1,-0.0546452891393623
ANKRD44,-0.054654206197154914
SLC41A3,-0.054703350090177065
TMX4,-0.05470657066452373
CHIA,-0.054781578796570064
SPAG16,-0.05480285072488481
ENO2,-0.05483261657611966
GAS1,-0.0548369806869934
TUBA1B,-0.05485403334541303
RBM33-DT,-0.054902548610417934
VAPA,-0.054928727527263486
KIF26B,-0.05503986029688542
PNO1,-0.05512045568113806
IGKV1OR2-108,-0.055133901092060185
GNG12,-0.05520825811768751
SMU1,-0.05522339634578203
SNAPC3,-0.0552713111217103
LAMA2,-0.05530667617428325
ZW10,-0.055345765845649215
GBF1,-0.05534942705315552
COQ3,-0.05545334934440537
MIR29B2CHG,-0.05546648210156748
PIGB,-0.055474369522529154
POLG2,-0.055475664997198054
IPO5,-0.0555300553069441
LINC00680,-0.05553307698756682
EID2B,-0.055582398379976326
EFCAB13,-0.0556049040954365
SEMA4D,-0.05564298992286979
CTSL,-0.05575895983116506
PHTF2,-0.05593404517139978
NPL,-0.05599545182223405
NDUFA12,-0.0560049493836039
YTHDF1,-0.056043811699763774
IRF2-DT,-0.056139208469490276
TENT4A,-0.056351436544573204
MFAP1,-0.05653830080195778
FGF14-AS2,-0.05677149689184934
FSD1L,-0.05681795621655741
PSMA3-AS1,-0.05682707192308347
ATP6V1D,-0.05693395660857163
SMPDL3A,-0.05696988707927227
ANKRD6,-0.056979513550499586
FOXN3,-0.056996771981628766
MAGED2,-0.05706135718463999
VKORC1L1,-0.05707309101950646
NDUFB2-AS1,-0.05721372041611536
ANKRD54,-0.057328131487495305
TSPYL2,-0.057439134289964944
SBK1,-0.057451171785508896
ABCB6,-0.05749694802004801
FAM50B,-0.05751962766503515
CENPV,-0.05758090890114484
CYFIP1,-0.057629050822455105
DMKN,-0.057661420868310886
SNHG9,-0.057786381824202426
LRIG3,-0.057939304055240295
TAMALIN,-0.05793964315045144
GYPC,-0.05798110959868593
KANK1,-0.057997385106630946
ELMOD3,-0.058096234629862485
HEATR6,-0.05812049452883317
TBK1,-0.05813129758348658
ADPRM,-0.05820106418479388
PAQR5,-0.05827542616773635
LPAR1,-0.05831163674174058
TERF2IP,-0.05833922549106207
SLC22A3,-0.05837458677582361
GLA,-0.05838051650022118
CCDC142,-0.058442965581519825
SSRP1,-0.05848384831392332
ATL1,-0.05853112886074592
TAF13,-0.058619966707068795
SYNC,-0.05862260514723858
HEMK1,-0.05866272792871529
ZNF678,-0.05866890011589114
KIF11,-0.05869021408011369
DNM2,-0.05872436742430494
RNF26,-0.05872634116594592
ZNF571-AS1,-0.05879572996797035
TIGD2,-0.058840910423625624
SHC4,-0.05895644091540171
IFT57,-0.058974271701174155
GFRA2,-0.05902625607867394
SKP1,-0.059088408298122105
PNRC1,-0.05913336937492514
AGAP4,-0.0591717956844729
SUCO,-0.05920412487547642
KBTBD8,-0.059304802362727546
GNAQ,-0.05949204632773702
CIAO2A,-0.05953906022976058
CPEB2,-0.05955149331833205
LHX6,-0.059562429763134195
THAP11,-0.059624014011919135
ZBTB3,-0.0596304565326038
HPGD,-0.059639272969992475
SRSF8,-0.059659403759892274
TWNK,-0.05969664816948766
SLC9A8,-0.05972502934179851
SMIM10,-0.0597356325702954
NKAP,-0.05989473975649286
HYPK,-0.05993914879223466
NUTM2B-AS1,-0.05995470920907083
EGR3,-0.06001179939237592
MYBPC1,-0.06005060163775353
CDKN2C,-0.060057874266485844
CDK1,-0.06019465509706418
PAXBP1,-0.060240996989359925
BUB1B,-0.06024981964284829
DCLRE1C,-0.060270021015995816
FKBP11,-0.060286076969975254
PIK3R1,-0.06033810189362309
CUL9,-0.06037080102593887
ZNF649,-0.06040226297511399
SLC25A27,-0.060418082616465196
ZNF274,-0.060514365504995504
NOL9,-0.06058870824474097
CALM3,-0.06059944610574177
INTS12,-0.06061299249685303
RTF2,-0.06062087759199812
MARCHF7,-0.060632085381895226
C2orf15,-0.060690032163793727
ZBED5,-0.06077668188493241
NMT1,-0.060875156345714616
MSH6,-0.06092549968367207
ANKDD1A,-0.060951677754553735
SLC2A10,-0.06101758998076062
NFIL3,-0.061072198283843096
ACTG2,-0.06114760745849346
ARHGAP8,-0.0611934568475816
CUL4B,-0.061202379896884436
SNX6,-0.061230616585856254
IFFO2,-0.06128300782728432
SLC9A7,-0.06132052408177622
FKBP9,-0.06134482584760064
ADCY6,-0.061372228616192716
TNFAIP3,-0.06142357492044818
ASAH2B,-0.061441672825051794
MIDEAS-AS1,-0.0614673158838915
ZNF696,-0.06159297612031566
CCDC158,-0.06163432554136398
RPAP3-DT,-0.06165280929794392
IGKV1-39,-0.0616765601872964
TWF1,-0.061685217073088834
AMN1-AS1,-0.0616869730086472
ZNF502,-0.06170038534271819
ARL15,-0.06174809994822342
GPN3,-0.06179877291811763
SCNN1G,-0.061830052147221995
STAT5B,-0.061874966530092494
LINC00265,-0.06189596269283297
BET1,-0.061917972372091824
VASH1,-0.061953579594965356
PPP2CB,-0.06196515742824295
ASF1A,-0.062006413377733244
TMUB2,-0.06203878600604411
CASK,-0.06207615533017761
IL17D,-0.06211762330801858
UGDH,-0.06228319999439366
SCML1,-0.06228752609041925
DPT,-0.06229488994587283
UBB,-0.06231253963013296
SPATA33,-0.062349459158939365
TDRD7,-0.062350892486270015
CXADR,-0.062372766726017895
MT-RNR2,-0.06246341496416691
SH3BP4,-0.0626852253150071
ELMO2,-0.06278464869195803
ZNF251,-0.06283696638510318
VPS37A,-0.06285780187476704
SNHG19,-0.06291906584829503
MYOC,-0.06292548237404948
OXR1,-0.0629464749570658
CMBL,-0.06295148413211736
IFT52,-0.06296492239696044
PARS2,-0.06306763502386374
LBR,-0.06314177100967765
PDE4A,-0.06358263005281807
CNRIP1,-0.06360976295968697
PTPRS,-0.06362868294766674
PIP4P2,-0.06364614399098577
ATP8B2,-0.06371009796379114
PSEN1,-0.06372198244020738
SMARCAL1,-0.06376364998568265
ZCCHC3,-0.06384518226110535
DBF4,-0.06386881657324091
AKAP17A,-0.06386911299293878
SLC6A13,-0.06401631726718687
CASKIN2,-0.06404792800344547
CISD1,-0.06413232559798188
DCUN1D2,-0.06433305327108012
NKX6-1,-0.06442398645096174
NUDCD2,-0.06450130090940229
FEM1C,-0.06454933741517052
C22orf46P,-0.06459104665962483
WDR89,-0.06460062352366577
METAP1,-0.06460757779579392
AGO4,-0.06461593561519095
IPO9,-0.06465693520094877
MT1L,-0.06470286926243628
C9orf78,-0.06473265952038428
EMILIN3,-0.06476962834277422
COXFA4L2,-0.06503968151702451
RNPC3,-0.0650545113834451
PFKP-DT,-0.06507398713487005
SFTPD,-0.0650789742133031
WASHC2C,-0.06508656037006534
USP14,-0.06512355834179101
ZFAND6,-0.06513698220885823
SPIN2B,-0.06514926534764838
METTL2B,-0.06517711818675334
NOS3,-0.06532179158876665
UBAP1L,-0.06536908931111968
BCL2L13,-0.06537061495164205
LANCL2,-0.06537083145103262
PDK2,-0.06537233292015626
CALCB,-0.0654514382170771
COX16,-0.06546643543414381
ZNF496,-0.065471371940933
CHAD,-0.0655341296005802
LHFPL6,-0.0656662092592935
POLR1A,-0.06577736105734645
GLP1R,-0.06578921277972682
LRRC32,-0.06579538443255291
ARHGEF37,-0.06579695328073003
DEPDC5,-0.06583635839115973
TMEM97,-0.06584658939377228
GCGR,-0.06586948636962152
MRNIP,-0.06592776538116395
ZNF416,-0.06595640610900896
ZNF853,-0.06597278089092763
TOB1-AS1,-0.06598455952016091
PNISR,-0.06601407506043383
CLDN5,-0.06606468635786983
CPLANE1,-0.06607359424551393
CCDC77,-0.06611671354048623
GTF2IRD2,-0.06623186515309215
AKR1C2,-0.06628385824060554
DDX23,-0.06639567106622138
P4HB,-0.0664045597974622
KNL1,-0.06643074355280411
MTHFS,-0.06649949248422035
C2orf74,-0.06664777721000043
ABCC11,-0.06674501510214154
PPARG,-0.06680840196210468
RAPGEF6,-0.06700113434955811
HK2,-0.0670048946638553
LRRC73,-0.06710146104823167
XPO1,-0.06713865625678452
BTN2A3P,-0.06723168494161039
TM2D2,-0.06727522766166
ATP9B,-0.06729920197474766
CACHD1,-0.067323426255527
EXOC1,-0.06732391864301034
TOMM5,-0.06737453503354479
CALU,-0.06740411135406807
RAD51-AS1,-0.06744593284597117
PTCH2,-0.06753137180097685
TBKBP1,-0.06780260190762734
YKT6,-0.06781147094114519
ZNF385C,-0.0678353776787634
HYLS1,-0.06790200737368961
PLCXD3,-0.06790385258703575
UBE2D2,-0.06791299091105227
ADNP-AS1,-0.06791931241825334
CTTNBP2,-0.06795629527611832
FAIM,-0.06797498358577557
SLC25A24,-0.06799779696772022
FGD2,-0.06805399228080686
THAP7-AS1,-0.06805400927414883
GPATCH4,-0.0681863451824763
ZDHHC7,-0.06819554212282218
IKBKB,-0.06822999322645792
GJA3,-0.06826556894190093
ADAMTS15,-0.06829261259073931
ZFP90,-0.06830037859263037
MTCO1P12,-0.06833057030973354
CCDC18,-0.06840252009544384
CEP76,-0.06840602085325813
ATP5MC1,-0.06846412491345404
BZW2,-0.06847898597746618
AMZ2,-0.0685328394300156
HSF2,-0.06853326309919842
ITGB3,-0.06856695038832257
HDLBP,-0.06857427288018349
MZF1,-0.06859628756660317
ABLIM3,-0.06861129273034257
CCDC122,-0.06867260076766651
CAMK4,-0.06869365589453513
STK10,-0.06880959272787533
ANAPC4,-0.06884815794390742
COG1,-0.06887705618246127
LRRN2,-0.06898568817658514
SVEP1,-0.06899913694361305
LINC00649,-0.06900191038986253
FHIP2A,-0.06910714962910791
EPHX1,-0.06912192107802578
PWRN1,-0.06914947029145216
PI16,-0.06916773091336338
LDLRAD4,-0.06918514743058217
MED12L,-0.06918529239639502
NR1H3,-0.06921428739743862
NDUFA8,-0.06925938715141806
FBXO21,-0.06928400447720325
SEPTIN4,-0.0692916435637972
RASSF2,-0.06933220613588541
FLRT2,-0.06933691989999671
RNF152,-0.06934641207092948
CCDC157,-0.06934945926746265
PHTF1,-0.06941808123732181
ESYT3,-0.06950491687364123
NGLY1,-0.06953657855574284
MORN4,-0.06955991786694685
ZNF470,-0.06958711450507525
PAIP1,-0.06974212416955607
AFG3L1P,-0.06977075302968137
MRPL45,-0.06984267644336149
PSMD12,-0.06984345803062644
IER2,-0.06985954318133197
PPP2R2A,-0.06987610950385902
PIP5K1A,-0.0700398803230138
TRIO,-0.07016749043304368
PYCR1,-0.07021286685399035
PPP3R1,-0.07036992614753325
FDFT1,-0.07052604500857325
NFYA,-0.07056834523898163
SGSM3,-0.07061263545595164
HDAC6,-0.07064288924725892
ETS2,-0.07071460780080609
GXYLT2,-0.07077384739744721
SDHAP1,-0.07080759233926663
COASY,-0.07086679250053615
EPRS1,-0.07089691549801702
CNNM3,-0.07094546318663743
MYO5B,-0.07104405219987572
TBC1D23,-0.071055034754323
POLR3GL,-0.07110035851880066
