ImmuneScore,StromalScore,ESTIMATEScore,PurityIndex,PHLDA3,sample_type,tumor,patient
-0.2429471060656069,0.35472483025514767,0.19215476328559983,-0.19215476328559983,6.338551695226514,01,1,TCGA-DJ-A1QE
0.0016081105947562569,0.38365188828722396,2.1110089284501585,-2.1110089284501585,4.954051400345913,11,0,TCGA-EM-A1YC
-0.1640406688323645,0.4035353073134462,1.3171505140741413,-1.3171505140741413,6.543705568705414,01,1,TCGA-E8-A433
-0.291951537404825,0.2862511288090478,-0.995515171837669,0.995515171837669,3.0763823214096138,11,0,TCGA-ET-A2MX
-0.2954343177353557,0.36229084335184447,-0.04316579905940321,0.04316579905940321,4.634062983433528,11,0,TCGA-BJ-A290
-0.3112843883805805,0.3382096484007894,-0.45208993165312217,0.45208993165312217,5.087108930545058,01,1,TCGA-EL-A3CS
-0.3924677621518542,0.3296451531304847,-1.0757750336829794,1.0757750336829794,5.8349252860221865,01,1,TCGA-J8-A4HW
-0.28713396728523166,0.2601489731477668,-1.299498629946112,1.299498629946112,3.8756921266919067,11,0,TCGA-EL-A3TA
-0.26640493259499964,0.31391918830908255,-0.47924323019422077,0.47924323019422077,5.664381133932619,01,1,TCGA-FK-A3SG
-0.2830746227122229,0.330577959239586,-0.37130099755755597,0.37130099755755597,5.776115711439765,01,1,TCGA-BJ-A0ZB
-0.28164093025088904,0.3189289422198087,-0.5114991590133252,0.5114991590133252,7.215479964236625,01,1,TCGA-ET-A39N
0.05139900044726316,0.2932275247538233,1.2674866960031324,-1.2674866960031324,5.049580737035169,01,1,TCGA-DJ-A3US
-0.05077081858594713,0.38434874781761574,1.788350313296195,-1.788350313296195,6.112809695979109,01,1,TCGA-IM-A4EB
0.21628663129190664,0.3164451663322131,2.60883745655088,-2.60883745655088,3.8957932184974116,11,0,TCGA-BJ-A2N9
-0.2346428009465724,0.4097454274036405,0.9497773586750571,-0.9497773586750571,5.869492507593161,01,1,TCGA-DJ-A3V5
-0.23950581027240136,0.23499531687841657,-1.3203123605552713,1.3203123605552713,5.87134680440913,01,1,TCGA-CE-A3ME
-0.22266925904541335,0.28408801511178267,-0.5846377997945906,0.5846377997945906,5.729160962774863,01,1,TCGA-DE-A69J
-0.3139798161449307,0.34957011078457434,-0.3235769038044702,0.3235769038044702,5.809385377982499,01,1,TCGA-J8-A3YH
-0.3195596950940256,0.3160495288635334,-0.7884442245199237,0.7884442245199237,4.184709262645787,11,0,TCGA-BJ-A3PU
0.19065821697876695,0.2842786567101684,2.0344030279420746,-2.0344030279420746,4.164709260273871,01,1,TCGA-EM-A2CP
0.206957499816764,0.38094002302855906,3.3762365825440646,-3.3762365825440646,5.848425225325007,01,1,TCGA-E8-A2JQ
-0.16890904946967064,0.29293543237146535,-0.13093146285905471,0.13093146285905471,5.674753193563879,01,1,TCGA-EL-A3GY
-0.2854157386655389,0.3976322803744369,0.4731340394136335,-0.4731340394136335,5.783255826035519,06,0,TCGA-EM-A2CS
-0.2798876288617228,0.37962462890268767,0.2773742808294043,-0.2773742808294043,5.493491492031076,01,1,TCGA-ET-A39S
-0.09196899743833875,0.3223737925619056,0.7333754172903669,-0.7333754172903669,5.054514383621086,01,1,TCGA-DJ-A3UZ
-0.26207283168478224,0.3630479105915585,0.17773267548082983,-0.17773267548082983,5.283691046635725,01,1,TCGA-EL-A3GZ
-0.270250743390711,0.26144600600702866,-1.175997629080951,1.175997629080951,5.8904670874775364,01,1,TCGA-DJ-A13U
-0.29502176299647087,0.319855944049554,-0.5843285372973838,0.5843285372973838,5.434246855204766,01,1,TCGA-FK-A3SE
0.08918478043122187,0.34548232585146893,2.176301986527844,-2.176301986527844,5.861482480345004,06,0,TCGA-J8-A4HW
-0.2983831836885987,0.1883950662704465,-2.2901901991666094,2.2901901991666094,5.725004009920711,01,1,TCGA-FY-A3RA
-0.4559676862962554,0.29338340560589754,-1.9424353433848434,1.9424353433848434,4.609744658817829,01,1,TCGA-BJ-A28V
0.02060603465639577,0.28306532617720825,0.9423280377231373,-0.9423280377231373,5.618057677821985,01,1,TCGA-DJ-A3VL
-0.09496101031907611,0.3769886533647269,1.4142866621972403,-1.4142866621972403,5.638106251896364,01,1,TCGA-J8-A3YF
-0.4150422649501489,0.2026229908196732,-2.8463872999847197,2.8463872999847197,5.182796399227265,01,1,TCGA-EM-A4FK
-0.3874796570186184,0.31623148841255605,-1.2160845053824842,1.2160845053824842,3.9216794922412688,11,0,TCGA-EM-A1CT
-0.24489146143250973,0.1715543537838721,-2.167359493968371,2.167359493968371,6.057110858256974,01,1,TCGA-ET-A3BX
0.09848327723871504,0.39556649463264243,2.8769614000999857,-2.8769614000999857,5.983693132483743,01,1,TCGA-E8-A2EA
