ensembl,log2FC_tumor_vs_normal,AUC,AUC_disc,pval,mean_logCPM_tumor,FDR,symbol,gene_type
ENSG00000072364,-0.25233977496507,0.3407061409534276,0.6592938590465723,7.040598418805726e-05,6.421365032703728,0.0001233285512094,AFF4,protein-coding
ENSG00000242612,0.2911300025292953,0.6592595136694601,0.6592595136694601,7.065997455793369e-05,2.851862712115916,0.0001237054379818,DECR2,protein-coding
ENSG00000123685,0.2904850577940496,0.6592595136694601,0.6592595136694601,7.065997455793369e-05,1.0670809636807714,0.0001237054379818,BATF3,protein-coding
ENSG00000112335,-0.1425930638258821,0.3407404863305399,0.6592595136694601,7.065997455793369e-05,6.383379473115397,0.0001237054379818,SNX3,protein-coding
ENSG00000086712,-0.2158090485381754,0.3407404863305399,0.6592595136694601,7.065997455793369e-05,4.250876299698569,0.0001237054379818,TXLNG,protein-coding
ENSG00000171606,-0.2241629386439578,0.3407404863305399,0.6592595136694601,7.065997455793369e-05,4.873287666130794,0.0001237054379818,ZNF274,protein-coding
ENSG00000117472,-0.7587562230777607,0.3407748317076521,0.6592251682923478,7.091483155843195e-05,6.4875419988923815,0.0001241379752788,TSPAN1,protein-coding
ENSG00000177459,0.3756846389910884,0.6591564775381233,0.6591564775381233,7.142713619080664e-05,0.9224260949078018,0.0001249936002312,ERICH5,protein-coding
ENSG00000143632,-0.2337580584886291,0.3408435224618766,0.6591564775381233,7.142715653595894e-05,0.2649968860322418,0.0001249936002312,ACTA1,protein-coding
ENSG00000280385,-0.2771058393502394,0.3408435224618766,0.6591564775381233,7.142715653595894e-05,1.534977435673075,0.0001249936002312,,
ENSG00000108654,-0.2970810971567239,0.3408778678389889,0.6591221321610111,7.168463007575828e-05,8.764016644849248,0.000125430384252,DDX5,protein-coding
ENSG00000074071,0.2234731314103673,0.6590534414067867,0.6590534414067867,7.220221322589978e-05,5.073858419660946,0.000126322149853,MRPS34,protein-coding
ENSG00000060642,-0.1800735517612741,0.3410152493474378,0.6589847506525621,7.27233298575375e-05,4.199710788796542,0.0001272199009303,PIGV,protein-coding
ENSG00000140320,0.2173043497280042,0.6589504052754499,0.6589504052754499,7.298522028024127e-05,5.718007271464867,0.0001276359890891,BAHD1,protein-coding
ENSG00000101057,0.0423255725715296,0.6589504052754499,0.6589504052754499,7.298522028024127e-05,1.3979087722053851,0.0001276359890891,MYBL2,protein-coding
ENSG00000188419,-0.2655706404931006,0.3410495947245501,0.6589504052754499,7.298522028024127e-05,4.130703279050434,0.0001276359890891,CHM,protein-coding
ENSG00000188389,-0.5864347722612726,0.3410839401016623,0.6589160598983377,7.324800255152158e-05,1.095247303785268,0.0001280814781689,PDCD1,protein-coding
ENSG00000262919,0.1855230376271737,0.6588817145212255,0.6588817145212255,7.35116795147898e-05,3.7617047245719633,0.000128514326782,CCNQ,protein-coding
ENSG00000170832,-0.2541971916467433,0.3411182854787745,0.6588817145212255,7.35116795147898e-05,4.425959234714542,0.000128514326782,USP32,protein-coding
ENSG00000189143,0.3207295482917915,0.6588473691441132,0.6588473691441132,7.377625402182158e-05,8.248985879071427,0.0001289627056694,CLDN4,protein-coding
ENSG00000166797,0.1366634427610078,0.658813023767001,0.658813023767001,7.404172893277928e-05,5.108583857542569,0.0001293841643929,CIAO2A,protein-coding
ENSG00000215041,-0.1864162250048684,0.341186976232999,0.6588130237670009,7.404172893277928e-05,4.198895333893894,0.0001293841643929,NEURL4,protein-coding
ENSG00000126903,-0.1921236962095038,0.341186976232999,0.6588130237670009,7.404172893277928e-05,4.491331560810754,0.0001293841643929,SLC10A3,protein-coding
ENSG00000172992,0.1864666105993029,0.6587786783898887,0.6587786783898887,7.430810711623329e-05,5.602500502032903,0.000129835402605,DCAKD,protein-coding
ENSG00000185483,0.5437953869550936,0.6587099876356642,0.6587099876356642,7.484358481708856e-05,1.6136012893333596,0.0001307279985707,ROR1,protein-coding
ENSG00000115271,-0.1892010272710673,0.3412900123643357,0.6587099876356642,7.484358481708856e-05,3.874591390222689,0.0001307279985707,GCA,protein-coding
ENSG00000162944,-0.2819158421997978,0.3412900123643357,0.6587099876356642,7.484358481708856e-05,1.5700474661469306,0.0001307279985707,RFTN2,protein-coding
ENSG00000149547,0.1471051297167678,0.6586412968814398,0.6586412968814398,7.538271024197018e-05,5.616986681551892,0.0001316552421857,EI24,protein-coding
ENSG00000075945,-0.1502962507133354,0.3413930484956725,0.6586069515043276,7.565364811232424e-05,4.586917100455252,0.000132099463619,KIFAP3,protein-coding
ENSG00000116771,-0.2107824736261609,0.3413930484956725,0.6586069515043276,7.565364811232424e-05,1.0356513522399642,0.000132099463619,AGMAT,protein-coding
ENSG00000167815,0.1877524421575227,0.6585726061272152,0.6585726061272152,7.592550664442776e-05,6.9620477350562755,0.0001325450975265,PRDX2,protein-coding
ENSG00000184381,-0.4367251356070714,0.3414273938727847,0.6585726061272152,7.592550664442776e-05,3.985442051224976,0.0001325450975265,PLA2G6,protein-coding
ENSG00000106028,0.1497770011245736,0.658538260750103,0.658538260750103,7.619828876633797e-05,5.230944183816958,0.00013299214809,SSBP1,protein-coding
ENSG00000146731,0.1203295927769367,0.658538260750103,0.658538260750103,7.619828876633797e-05,6.412189350247791,0.00013299214809,CCT6A,protein-coding
ENSG00000167081,0.5602058718027445,0.6585039153729908,0.6585039153729908,7.647199741469952e-05,6.316543282243678,0.0001334406195027,PBX3,protein-coding
ENSG00000005483,-0.2081761695469701,0.3414960846270092,0.6585039153729908,7.647199741469952e-05,5.854032201341218,0.0001334406195027,KMT2E,protein-coding
ENSG00000102359,0.5670407292436728,0.6584695699958786,0.6584695699958786,7.674663553476847e-05,1.3088639877786732,0.0001339051824731,SRPX2,protein-coding
ENSG00000121210,0.2753634489156917,0.6584352246187664,0.6584352246187664,7.702220608043413e-05,3.8808087396155577,0.0001343712703668,TMEM131L,protein-coding
ENSG00000136861,0.5494627985030105,0.658400879241654,0.658400879241654,7.729871201424275e-05,5.975093015474143,0.000134824122313,CDK5RAP2,protein-coding
ENSG00000163319,-0.1626317726099837,0.3415991207583459,0.658400879241654,7.729871201424275e-05,3.1306337556850057,0.000134824122313,MRPS18C,protein-coding
ENSG00000168096,-0.2437415244705532,0.3416334661354581,0.6583665338645419,7.757615630741938e-05,3.6744561254767545,0.0001352784122689,ANKS3,protein-coding
ENSG00000086065,0.1048136152856127,0.6583665338645418,0.6583665338645418,7.757615630741938e-05,5.901492301654951,0.0001352784122689,CHMP5,protein-coding
ENSG00000246695,-0.2132540902814237,0.3417021568896826,0.6582978431103174,7.813387190031077e-05,2.240906142063754,0.0001362360494393,RASSF8-AS1,ncRNA
ENSG00000144136,0.392804351009314,0.6582291523560929,0.6582291523560929,7.869537680336675e-05,4.697473027236496,0.0001371850674974,SLC20A1,protein-coding
ENSG00000164091,-0.1675948303181798,0.3417708476439071,0.6582291523560928,7.869537680336675e-05,6.679664941940794,0.0001371850674974,WDR82,protein-coding
ENSG00000151292,-0.1776436312360778,0.3418395383981316,0.6581604616018684,7.926069510118391e-05,3.959754460055835,0.0001381403163991,CSNK1G3,protein-coding
ENSG00000162687,-0.324769814917593,0.3418395383981316,0.6581604616018684,7.926069510118391e-05,1.3220757062701376,0.0001381403163991,KCNT2,protein-coding
ENSG00000164932,0.905589963855719,0.6581261162247561,0.6581261162247561,7.95447918381208e-05,2.523546626459898,0.0001386202893213,CTHRC1,protein-coding
ENSG00000141030,-0.1381859341807141,0.3420112652836928,0.6579887347163071,8.069083377800977e-05,4.7599370560782965,0.0001405559493018,COPS3,protein-coding
ENSG00000255389,-0.2211491623467905,0.3420112652836928,0.6579887347163071,8.069083377800977e-05,1.2928871721634272,0.0001405559493018,,
ENSG00000051128,-0.236553118316638,0.3420112652836928,0.6579887347163071,8.069083377800977e-05,4.757974219628775,0.0001405559493018,HOMER3,protein-coding
ENSG00000188338,-0.350745529581246,0.3420112652836928,0.6579887347163071,8.069083377800977e-05,1.4901719478564353,0.0001405559493018,SLC38A3,protein-coding
ENSG00000160953,-0.2172110734026597,0.3420456106608051,0.6579543893391949,8.09797733298283e-05,4.574716062061786,0.0001410438304644,PWWP3A,protein-coding
ENSG00000100823,0.1086777129070686,0.6579200439620827,0.6579200439620827,8.126969066724437e-05,6.510330708443147,0.0001415333077791,APEX1,protein-coding
ENSG00000100353,0.1234094834984009,0.6578856985849705,0.6578856985849705,8.156058888542073e-05,7.157316291240764,0.0001420088609277,EIF3D,protein-coding
ENSG00000280789,-0.1954903371480427,0.3421143014150295,0.6578856985849705,8.156058888542073e-05,2.8479668373769966,0.0001420088609277,PAGR1,protein-coding
ENSG00000162882,-0.2675839020151631,0.3421486467921418,0.6578513532078583,8.18524710885488e-05,2.304603574217732,0.0001425014930045,HAAO,protein-coding
ENSG00000177946,-0.1768300308053261,0.342182992169254,0.6578170078307459,8.214534038987161e-05,2.1898334119944627,0.0001429957357081,CENPBD1P,
ENSG00000130254,-0.1749916838315641,0.3422173375463662,0.6577826624536338,8.24391999117074e-05,5.679475903302274,0.0001434445680788,SAFB2,protein-coding
ENSG00000213015,-0.2393652306081257,0.3422173375463662,0.6577826624536338,8.24391999117074e-05,4.390575338414002,0.0001434445680788,ZNF580,protein-coding
ENSG00000196247,-0.3055310925737671,0.3422173375463662,0.6577826624536338,8.24391999117074e-05,3.108629099222622,0.0001434445680788,ZNF107,protein-coding
ENSG00000173221,0.3690190072565622,0.6577826624536337,0.6577826624536337,8.24391999117074e-05,3.560975505299649,0.0001434445680788,GLRX,protein-coding
ENSG00000151718,-0.3005407882525457,0.3422516829234785,0.6577483170765215,8.273405278547502e-05,4.90261277854015,0.0001439418888877,WWC2,protein-coding
ENSG00000173372,0.6139741461644732,0.6577139716994093,0.6577139716994093,8.302990215171547e-05,5.059464509101929,0.0001444250607701,C1QA,protein-coding
ENSG00000174231,-0.1766841092291855,0.3422860283005907,0.6577139716994093,8.302990215171547e-05,7.650733785157798,0.0001444250607701,PRPF8,protein-coding
ENSG00000023734,-0.1792062723945049,0.3423203736777029,0.657679626322297,8.332675116011753e-05,6.124876403106955,0.0001449255833673,STRAP,protein-coding
ENSG00000122140,-0.1658478371371465,0.3423547190548152,0.6576452809451847,8.362460296954093e-05,4.396402350941,0.0001454277405938,MRPS2,protein-coding
ENSG00000196741,-0.1657796498794617,0.3423890644319274,0.6576109355680726,8.392346074804108e-05,1.6532694639279586,0.0001459156077715,LINC01560,
ENSG00000120327,0.3723589160214664,0.6576109355680725,0.6576109355680725,8.392346074804108e-05,1.9625372679742463,0.0001459156077715,PCDHB14,protein-coding
ENSG00000124507,0.2515901063228786,0.6575765901909603,0.6575765901909603,8.422332767289202e-05,0.9968835613730176,0.0001464209957622,PACSIN1,protein-coding
ENSG00000135083,0.3476728902715447,0.657542244813848,0.657542244813848,8.452420693061149e-05,3.115125267757794,0.0001469119999989,CCNJL,protein-coding
ENSG00000188171,-0.2460550909905516,0.3424577551861519,0.657542244813848,8.452420693061149e-05,3.957864839831092,0.0001469119999989,ZNF626,protein-coding
ENSG00000114956,0.1540698294779998,0.6575078994367358,0.6575078994367358,8.482610171698444e-05,4.625748794533648,0.0001474045546746,DGUOK,protein-coding
ENSG00000231672,-0.2508608628533562,0.3424921005632642,0.6575078994367358,8.482610171698444e-05,1.1368128896487686,0.0001474045546746,DIRC3,ncRNA
ENSG00000165533,-0.2167856033339887,0.3425264459403764,0.6574735540596236,8.512901523708821e-05,4.579047102583,0.000147914798156,TTC8,protein-coding
ENSG00000175573,0.1569122498252033,0.6574392086825114,0.6574392086825114,8.543295070531577e-05,5.216198232830444,0.0001484105179228,C11orf68,protein-coding
ENSG00000154945,-0.1703159994027316,0.3425607913174887,0.6574392086825114,8.543295070531577e-05,4.761828384638348,0.0001484105179228,ANKRD40,protein-coding
ENSG00000179178,-0.2172224707547947,0.3425951366946009,0.657404863305399,8.573791134540035e-05,4.853996748401638,0.0001489078019746,TMEM125,protein-coding
ENSG00000111452,-0.6414886046166188,0.3425951366946009,0.657404863305399,8.573791134540035e-05,4.018675861182653,0.0001489078019746,ADGRD1,protein-coding
ENSG00000130475,0.5723299609004489,0.6573361725511746,0.6573361725511746,8.635092108292256e-05,1.9014573015956973,0.0001499561132805,FCHO1,protein-coding
ENSG00000166224,0.2391296103274065,0.6573018271740624,0.6573018271740624,8.665897667474905e-05,6.113249327223146,0.0001504746735501,SGPL1,protein-coding
ENSG00000172236,0.4141472507863329,0.6572674817969502,0.6572674817969502,8.686979577192536e-05,0.7698285387044488,0.0001508242976951,TPSAB1,protein-coding
ENSG00000178187,0.1893784970557885,0.6572674817969502,0.6572674817969502,8.696807042725876e-05,1.2690360754374024,0.0001509784660234,ZNF454,protein-coding
ENSG00000151322,0.3003249026764165,0.6572331364198379,0.6572331364198379,8.727820561125395e-05,3.0473465932485886,0.0001514673413571,NPAS3,protein-coding
ENSG00000278834,0.1766875159499328,0.6572331364198379,0.6572331364198379,8.727820561125395e-05,2.1217143715870153,0.0001514673413571,,
ENSG00000165055,-0.1508316504150206,0.3427668635801621,0.6572331364198378,8.727820561125395e-05,3.8862916030532046,0.0001514673413571,METTL2B,protein-coding
ENSG00000182578,0.5339888718240693,0.6571987910427256,0.6571987910427256,8.758938550702483e-05,4.210990350741574,0.000151990819518,CSF1R,protein-coding
ENSG00000150782,0.5935957054246548,0.6571644456656134,0.6571644456656134,8.79016134043733e-05,2.7525729227283375,0.00015249938986,IL18,protein-coding
ENSG00000255737,0.2051620011382489,0.6571644456656134,0.6571644456656134,8.79016134043733e-05,1.238680295988298,0.00015249938986,AGAP2-AS1,ncRNA
ENSG00000138623,0.3618032836274873,0.6571301002885012,0.6571301002885012,8.821489260263874e-05,1.9159324862243363,0.0001530095621664,SEMA7A,protein-coding
ENSG00000116350,0.1056163331807429,0.6571301002885012,0.6571301002885012,8.821489260263874e-05,6.077156642494843,0.0001530095621664,SRSF4,protein-coding
ENSG00000198393,-0.154381918626278,0.3429385904657233,0.6570614095342766,8.884461814711126e-05,3.206633698774407,0.0001540850476749,ZNF26,protein-coding
ENSG00000136810,0.2259006490424537,0.6570270641571645,0.6570270641571645,8.916107113990603e-05,5.844086313825565,0.0001546002113124,TXN,protein-coding
ENSG00000173275,-0.1965217424020338,0.3429729358428355,0.6570270641571645,8.916107113990603e-05,2.416254213749512,0.0001546002113124,ZNF449,protein-coding
ENSG00000261740,-0.2051331058655863,0.34304162659706,0.6569583734029399,8.979717425531898e-05,1.3780105993623106,0.0001556692851043,BOLA2-SMG1P6,protein-coding
ENSG00000152117,-0.2621457357237737,0.34304162659706,0.6569583734029399,8.979717425531898e-05,3.721888082277526,0.0001556692851043,SMPD4BP,
ENSG00000100908,0.2654812806585527,0.6569240280258277,0.6569240280258277,9.011683108242044e-05,3.3974137272987295,0.0001561894325876,EMC9,protein-coding
ENSG00000100991,0.0834145945387385,0.6569240280258277,0.6569240280258277,9.011683108242044e-05,6.052749285424124,0.0001561894325876,TRPC4AP,protein-coding
ENSG00000228340,0.4249770319017505,0.6568896826487155,0.6568896826487155,9.043753750766585e-05,0.9367456226459514,0.0001567282229814,MIR646HG,ncRNA
ENSG00000112419,-0.3033553662029531,0.3431446627283968,0.6568553372716033,9.075937210942317e-05,5.158015049288559,0.0001572688510616,PHACTR2,protein-coding
ENSG00000156500,-0.1173274403111417,0.343179008105509,0.656820991894491,9.108226307215592e-05,1.4160012382181553,0.0001578111917995,PABIR3,protein-coding
ENSG00000235280,-0.1276255485970343,0.3432133534826212,0.6567866465173788,9.140623885922626e-05,1.1203205456294385,0.0001583208539092,MCF2L-AS1,
ENSG00000106049,-0.2323403554203702,0.3432133534826212,0.6567866465173788,9.140623885922626e-05,5.523778207846768,0.0001583208539092,HIBADH,protein-coding
ENSG00000185551,-0.3230071725671353,0.3432133534826212,0.6567866465173788,9.140623885922626e-05,4.531213587591073,0.0001583208539092,NR2F2,protein-coding
ENSG00000262814,0.2588410283447815,0.6567523011402665,0.6567523011402665,9.173130287653282e-05,3.205969761168999,0.0001588493359662,MRPL12,protein-coding
ENSG00000122224,-0.6597542491979738,0.3432476988597335,0.6567523011402665,9.173130287653282e-05,0.8766592610308788,0.0001588493359662,LY9,protein-coding
ENSG00000135587,0.1657067159459879,0.6567179557631543,0.6567179557631543,9.205745853981144e-05,3.295740996578669,0.0001593621562462,SMPD2,protein-coding
ENSG00000114742,-0.1752832352038842,0.3432820442368457,0.6567179557631543,9.205745853981144e-05,5.477903882916651,0.0001593621562462,WDR48,protein-coding
ENSG00000163749,-0.2720759838175581,0.3432820442368457,0.6567179557631543,9.205745853981144e-05,1.3635054817458043,0.0001593621562462,CCDC158,protein-coding
ENSG00000149930,0.1786246757707053,0.6566836103860421,0.6566836103860421,9.23847092746638e-05,5.696381433259622,0.0001598939095215,TAOK2,protein-coding
ENSG00000059145,-0.2942695347612836,0.3433163896139579,0.6566836103860421,9.23847092746638e-05,3.2943887372805247,0.0001598939095215,UNKL,protein-coding
ENSG00000079999,0.1349297856796587,0.6566492650089298,0.6566492650089298,9.271305851658022e-05,5.882857732799719,0.0001604273325423,KEAP1,protein-coding
ENSG00000198894,-0.2527069758329778,0.3433507349910702,0.6566492650089297,9.271305851658022e-05,4.735286912754805,0.0001604273325423,CIPC,protein-coding
ENSG00000175899,0.3418426467148201,0.6566149196318175,0.6566149196318175,9.304250971096736e-05,8.172030994239616,0.0001609799146943,A2M,protein-coding
ENSG00000109534,-0.1628307829795341,0.3434194257452946,0.6565805742547053,9.337306631317164e-05,3.4472803857226175,0.0001614992073228,GAR1,protein-coding
ENSG00000173992,-0.1977441606271295,0.3434194257452946,0.6565805742547053,9.337306631317164e-05,4.675477612274173,0.0001614992073228,CCS,protein-coding
ENSG00000167280,-0.27820364442496,0.3434194257452946,0.6565805742547053,9.337306631317164e-05,3.9497291180567062,0.0001614992073228,ENGASE,protein-coding
ENSG00000162227,-0.1779614653539853,0.3434537711224069,0.6565462288775931,9.37047317885078e-05,3.468736234135608,0.0001620200790194,TAF6L,protein-coding
ENSG00000116874,-0.1968436013939487,0.3434537711224069,0.6565462288775931,9.37047317885078e-05,3.444322129803095,0.0001620200790194,WARS2,protein-coding
ENSG00000004534,-0.2364215609551809,0.3434537711224069,0.6565462288775931,9.37047317885078e-05,5.687143070240755,0.0001620200790194,RBM6,protein-coding
ENSG00000127838,-0.1784972781318661,0.3434881164995191,0.6565118835004808,9.403750961228188e-05,5.8481964751195,0.0001625778197226,PNKD,protein-coding
ENSG00000112769,0.3792884314664375,0.6564775381233686,0.6564775381233686,9.437140326981969e-05,4.945436957815759,0.0001631373682745,LAMA4,protein-coding
ENSG00000166446,0.2441586934144535,0.6564431927462564,0.6564431927462564,9.470641625648964e-05,2.3719229224679457,0.0001636987301284,CDYL2,protein-coding
ENSG00000140006,-0.1586607683015084,0.3435911526308559,0.6564088473691441,9.50425520777321e-05,3.6724777716119257,0.0001642619107523,WDR89,protein-coding
ENSG00000128564,0.3794766150064359,0.656391674680588,0.656391674680588,9.521012404927251e-05,0.6786316489903943,0.000164533672112,VGF,protein-coding
ENSG00000136859,0.408088623105598,0.6563745019920318,0.6563745019920318,9.53798142490827e-05,3.906852336515691,0.0001648090346451,ANGPTL2,protein-coding
ENSG00000153786,-0.1533543239817625,0.3436598433850804,0.6563401566149196,9.571820629620052e-05,5.149088547412475,0.0001653758097283,ZDHHC7,protein-coding
ENSG00000197223,-0.2038360922868545,0.3436941887621926,0.6563058112378074,9.605773175489144e-05,3.5014406503125883,0.0001658904425232,C1D,protein-coding
ENSG00000167508,-0.2149692982856796,0.3436941887621926,0.6563058112378074,9.605773175489144e-05,4.225651531597559,0.0001658904425232,MVD,protein-coding
ENSG00000162373,-0.2281534099789026,0.3436941887621926,0.6563058112378074,9.605773175489144e-05,2.497270621803908,0.0001658904425232,BEND5,protein-coding
ENSG00000016391,-0.2891116447535835,0.3436941887621926,0.6563058112378074,9.605773175489144e-05,2.803404090219886,0.0001658904425232,CHDH,protein-coding
ENSG00000164675,-0.2566997749222446,0.3437628795164171,0.6562371204835828,9.674019710112188e-05,1.8288779595293183,0.0001670147257128,IQUB,protein-coding
ENSG00000119411,-0.2876109486300802,0.3437628795164171,0.6562371204835828,9.674019710112188e-05,5.428982917853594,0.0001670147257128,BSPRY,protein-coding
ENSG00000103260,-0.3762329237929647,0.3437628795164171,0.6562371204835828,9.674019710112188e-05,4.149095634096385,0.0001670147257128,METRN,protein-coding
ENSG00000144711,-0.1770372588521152,0.3437972248935293,0.6562027751064707,9.70831441112541e-05,5.1768414151532784,0.000167588633294,IQSEC1,protein-coding
ENSG00000166946,0.0963507163081063,0.6561684297293584,0.6561684297293584,9.7427238778197e-05,5.699718818578372,0.0001681643974056,CCNDBP1,protein-coding
ENSG00000204387,0.2116237470017719,0.6561340843522462,0.6561340843522462,9.777248468889472e-05,6.902734192972172,0.0001687237417253,SNHG32,ncRNA
ENSG00000129667,0.1996354253691534,0.6561340843522462,0.6561340843522462,9.777248468889472e-05,4.073489598155213,0.0001687237417253,RHBDF2,protein-coding
ENSG00000204442,0.4475219710497131,0.656099738975134,0.656099738975134,9.811888544059707e-05,1.3204706051129775,0.0001693031748778,NALF1,protein-coding
ENSG00000165119,-0.1564155549871504,0.3439346064019783,0.6560653935980216,9.846644464088768e-05,8.435478635288474,0.0001698660814729,HNRNPK,protein-coding
ENSG00000197147,-0.2190508039000831,0.3439346064019783,0.6560653935980216,9.846644464088768e-05,3.648029548308119,0.0001698660814729,LRRC8B,protein-coding
ENSG00000125352,0.1424782578825678,0.6560310482209095,0.6560310482209095,9.881516590770848e-05,3.3202048376452304,0.0001704492053907,RNF113A,protein-coding
ENSG00000105640,-0.2475473937460837,0.3440032971562027,0.6559967028437972,9.916505286938915e-05,7.432977713929612,0.0001710342135466,RPL18A,protein-coding
ENSG00000113597,-0.1588701709111402,0.344037642533315,0.655962357466685,9.951610916467136e-05,3.9103426220886823,0.000171621111604,TRAPPC13,protein-coding
ENSG00000206503,0.4660502389756757,0.6559280120895727,0.6559280120895727,9.986833844273786e-05,9.630382234627936,0.0001721912637709,HLA-A,protein-coding
ENSG00000125657,0.4356218911039026,0.6559280120895727,0.6559280120895727,9.986831108274192e-05,0.9302950603695808,0.0001721912637709,TNFSF9,protein-coding
ENSG00000144224,-0.1663545462586642,0.3441063332875395,0.6558936667124605,0.0001002217443632,6.689347454279744,0.0001727631974261,UBXN4,protein-coding
ENSG00000099889,-0.260603025414901,0.3441063332875395,0.6558936667124605,0.0001002217443632,5.224334627794095,0.0001727631974261,ARVCF,protein-coding
ENSG00000111667,0.1431104911893239,0.6558593213353483,0.6558593213353483,0.0001005763305963,6.009419142224336,0.000173355675115,USP5,protein-coding
ENSG00000102935,-0.3060537924299353,0.344175024041764,0.655824975958236,0.0001009321008226,2.385231689680598,0.0001739500651268,ZNF423,protein-coding
ENSG00000127418,0.2829398236372489,0.6557906305811237,0.6557906305811237,0.0001012890587333,6.6796788210742335,0.0001745463732019,FGFRL1,protein-coding
ENSG00000178177,-0.1979931942413793,0.3442437147959885,0.6557562852040115,0.0001016472080303,2.885115190831997,0.0001751256603036,LCORL,protein-coding
ENSG00000101665,-0.3362520938290192,0.3442437147959885,0.6557562852040115,0.0001016472080303,4.827768170091281,0.0001751256603036,SMAD7,protein-coding
ENSG00000114770,-0.2348837529875762,0.3442780601731007,0.6557219398268993,0.0001020065524259,2.9730503716668752,0.0001757257589271,ABCC5,protein-coding
ENSG00000131828,-0.1474497909047301,0.3443124055502129,0.6556875944497871,0.0001023670956432,5.656357350044657,0.0001763087261467,PDHA1,protein-coding
ENSG00000054793,-0.2635338912287199,0.3443124055502129,0.6556875944497871,0.0001023670956432,6.539782128065595,0.0001763087261467,ATP9A,protein-coding
ENSG00000168404,0.2855653206972426,0.6556532490726749,0.6556532490726749,0.0001027288414157,2.6054698539662207,0.0001769126376981,MLKL,protein-coding
ENSG00000168214,-0.1388422515970928,0.3444154416815496,0.6555845583184503,0.0001034559556148,5.801318561970351,0.0001781263064569,RBPJ,protein-coding
ENSG00000018699,-0.1717999367482785,0.3444154416815496,0.6555845583184503,0.0001034559556148,3.6999497597155817,0.0001781263064569,TTC27,protein-coding
ENSG00000183715,0.8616257975148025,0.6555502129413381,0.6555502129413381,0.0001038151029973,1.1156522642476443,0.000178697446415,OPCML,protein-coding
ENSG00000204227,-0.1623064173341326,0.3444497870586619,0.6555502129413381,0.0001038213315623,5.719721835713837,0.000178697446415,RING1,protein-coding
ENSG00000087903,-0.3990246829734136,0.3444497870586619,0.6555502129413381,0.0001038213315623,2.8469688611231736,0.000178697446415,RFX2,protein-coding
ENSG00000167487,0.2259755972557147,0.6555158675642259,0.6555158675642259,0.0001041879251068,4.11926943818052,0.0001792896792461,KLHL26,protein-coding
ENSG00000273136,-0.3596142095093064,0.3444841324357741,0.6555158675642259,0.0001041879251068,1.2896281106535483,0.0001792896792461,NBPF26,protein-coding
ENSG00000182446,0.1123934529198127,0.6554471768100014,0.6554471768100014,0.0001049247801475,5.892366253326313,0.0001805186755443,NPLOC4,protein-coding
ENSG00000186603,-0.1512524549081999,0.3445528231899986,0.6554471768100014,0.0001049247801475,0.7875964318389203,0.0001805186755443,HPDL,protein-coding
ENSG00000125970,0.1585279993466324,0.6554128314328891,0.6554128314328891,0.0001052950492508,7.200403750207882,0.0001811165814759,RALY,protein-coding
ENSG00000165609,0.1367558732328291,0.6554128314328891,0.6554128314328891,0.0001052950492508,4.96844132859898,0.0001811165814759,NUDT5,protein-coding
ENSG00000154640,0.2350569959777848,0.6553784860557769,0.6553784860557769,0.0001056665511657,4.9369223145029215,0.0001817359709499,BTG3,protein-coding
ENSG00000142185,0.3479366804825932,0.6553441406786646,0.6553441406786646,0.000106039289723,1.8732517413297176,0.0001823573533479,TRPM2,protein-coding
ENSG00000064692,-0.2348565175678765,0.3446902046984476,0.6553097953015524,0.0001064132687644,1.0657950854843816,0.0001829807346302,SNCAIP,protein-coding
ENSG00000239998,0.2517063210445077,0.6552754499244402,0.6552754499244402,0.0001067884921427,0.9930128034484268,0.0001835466820815,LILRA2,protein-coding
ENSG00000136819,-0.1505978603522137,0.3447245500755598,0.6552754499244402,0.0001067884921427,5.760966044609035,0.0001835466820815,C9orf78,protein-coding
ENSG00000163812,-0.1733588099140952,0.3447245500755598,0.6552754499244402,0.0001067884921427,5.51052485879696,0.0001835466820815,ZDHHC3,protein-coding
ENSG00000272288,-0.1830814528774822,0.3447245500755598,0.6552754499244402,0.0001067884921427,1.471927854222055,0.0001835466820815,ILRUN-AS1,ncRNA
ENSG00000099785,-0.2031946647079925,0.3447932408297843,0.6552067591702158,0.0001075426873755,4.948505447975763,0.0001848030989878,MARCHF2,protein-coding
ENSG00000188599,-0.2043869462328473,0.3447932408297843,0.6552067591702158,0.0001075426873755,1.303922416548349,0.0001848030989878,NPIPP1,pseudo
ENSG00000163923,0.2066328487111808,0.6551724137931034,0.6551724137931034,0.0001079216669905,1.6376138511274914,0.0001854143362988,RPL39L,protein-coding
ENSG00000055208,-0.2073576489779913,0.3448275862068966,0.6551724137931034,0.0001079216669905,5.906414603042469,0.0001854143362988,TAB2,protein-coding
ENSG00000029534,-0.3141033786967271,0.3448619315840088,0.6551380684159912,0.0001083019064634,0.5588805788471247,0.0001860274739727,ANK1,protein-coding
ENSG00000227191,-0.417321062775899,0.3448619315840088,0.6551380684159912,0.0001083016126053,0.638128973354271,0.0001860274739727,TRGC2,other
ENSG00000082516,-0.1794913374772604,0.344896276961121,0.655103723038879,0.000108683409702,3.9535567051732214,0.0001866425174914,GEMIN5,protein-coding
ENSG00000099995,-0.2297590197174068,0.344896276961121,0.655103723038879,0.000108683409702,6.6550660210626,0.0001866425174914,SF3A1,protein-coding
