Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,nlogq
GO_Biological_Process_2021,positive regulation of biomineral tissue development,1/41,0.4622078647119825,0.5838741010360342,0,0,1.6438127090301002,1.2685969495881897,ALOX5,0.23368078836678613
GO_Biological_Process_2021,positive regulation of cation transmembrane transport,1/41,0.4622078647119825,0.5838741010360342,0,0,1.6438127090301002,1.2685969495881897,KCNN4,0.23368078836678613
GO_Biological_Process_2021,cellular protein-containing complex assembly,3/168,0.4628574075076259,0.5843032600799078,0,0,1.1958983777165595,0.9212438686522172,VAMP8;PSMD4;GPX4,0.23336169056673955
GO_Biological_Process_2021,steroid metabolic process,2/104,0.4639073264301115,0.5848457337213839,0,0,1.2895117778655083,0.9904359227443876,SULT2B1;TSPO,0.23295867379603397
GO_Biological_Process_2021,translational elongation,2/104,0.4639073264301115,0.5848457337213839,0,0,1.2895117778655083,0.9904359227443876,MRPL17;MRPL14,0.23295867379603397
GO_Biological_Process_2021,regulation of JNK cascade,2/105,0.4688556778028872,0.5893247637357623,0,0,1.2769270867270477,0.9672215500911416,PYCARD;UNC5CL,0.22964530923943507
GO_Biological_Process_2021,mitochondrial translation,2/105,0.4688556778028872,0.5893247637357623,0,0,1.2769270867270477,0.9672215500911416,MRPL17;MRPL14,0.22964530923943507
GO_Biological_Process_2021,calcium ion transmembrane import into cytosol,1/42,0.4702913004579676,0.5893247637357623,0,0,1.6036381434048457,1.209789407149968,RYR1,0.22964530923943507
GO_Biological_Process_2021,cellular respiration,1/42,0.4702913004579676,0.5893247637357623,0,0,1.6036381434048457,1.209789407149968,ME3,0.22964530923943507
GO_Biological_Process_2021,ceramide biosynthetic process,1/42,0.4702913004579676,0.5893247637357623,0,0,1.6036381434048457,1.209789407149968,B3GALT4,0.22964530923943507
GO_Biological_Process_2021,regulation of nervous system development,1/42,0.4702913004579676,0.5893247637357623,0,0,1.6036381434048457,1.209789407149968,HES2,0.22964530923943507
GO_Biological_Process_2021,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,1/42,0.4702913004579676,0.5893247637357623,0,0,1.6036381434048457,1.209789407149968,NECTIN4,0.22964530923943507
GO_Biological_Process_2021,histone H3 acetylation,1/42,0.4702913004579676,0.5893247637357623,0,0,1.6036381434048457,1.209789407149968,TAF10,0.22964530923943507
GO_Biological_Process_2021,positive regulation of ATPase activity,1/42,0.4702913004579676,0.5893247637357623,0,0,1.6036381434048457,1.209789407149968,PFN1,0.22964530923943507
GO_Biological_Process_2021,cell-cell adhesion via plasma-membrane adhesion molecules,3/170,0.4705848855705504,0.5893247637357623,0,0,1.1814552712756303,0.890556079077141,CDH3;NECTIN4;CLDN1,0.22964530923943507
GO_Biological_Process_2021,small GTPase mediated signal transduction,2/106,0.4737767771907661,0.5929283356216224,0,0,1.264584408879711,0.9446685835821484,CDKN1A;RRAS,0.22699779453602859
GO_Biological_Process_2021,anion transport,1/43,0.4782536344465486,0.5949778064420784,0,0,1.565376652333174,1.1546438455211565,TSPO,0.22549923380002665
GO_Biological_Process_2021,regulation of cell-cell adhesion,1/43,0.4782536344465486,0.5949778064420784,0,0,1.565376652333174,1.1546438455211565,EPHB3,0.22549923380002665
GO_Biological_Process_2021,cellular response to retinoic acid,1/43,0.4782536344465486,0.5949778064420784,0,0,1.565376652333174,1.1546438455211565,TWF2,0.22549923380002665
GO_Biological_Process_2021,tRNA aminoacylation for protein translation,1/43,0.4782536344465486,0.5949778064420784,0,0,1.565376652333174,1.1546438455211565,CARS2,0.22549923380002665
GO_Biological_Process_2021,myofibril assembly,1/43,0.4782536344465486,0.5949778064420784,0,0,1.565376652333174,1.1546438455211565,KRT19,0.22549923380002665
GO_Biological_Process_2021,negative regulation of type I interferon production,1/43,0.4782536344465486,0.5949778064420784,0,0,1.565376652333174,1.1546438455211565,PYCARD,0.22549923380002665
GO_Biological_Process_2021,positive regulation of axonogenesis,1/43,0.4782536344465486,0.5949778064420784,0,0,1.565376652333174,1.1546438455211565,TWF2,0.22549923380002665
GO_Biological_Process_2021,positive regulation of neuron differentiation,1/43,0.4782536344465486,0.5949778064420784,0,0,1.565376652333174,1.1546438455211565,NBL1,0.22549923380002665
GO_Biological_Process_2021,positive regulation of T cell differentiation,1/43,0.4782536344465486,0.5949778064420784,0,0,1.565376652333174,1.1546438455211565,MDK,0.22549923380002665
GO_Biological_Process_2021,response to calcium ion,2/107,0.4786703270448075,0.5951036498394905,0,0,1.2524768296580375,0.9227537511386096,RYR1;ANXA11,0.22540738614876674
GO_Biological_Process_2021,embryonic organ morphogenesis,1/44,0.4860966750011802,0.6015605833676023,0,0,1.5288947654973943,1.102864806887978,RARG,0.220720628178992
GO_Biological_Process_2021,homotypic cell-cell adhesion,1/44,0.4860966750011802,0.6015605833676023,0,0,1.5288947654973943,1.102864806887978,CLIC1,0.220720628178992
GO_Biological_Process_2021,metal ion homeostasis,1/44,0.4860966750011802,0.6015605833676023,0,0,1.5288947654973943,1.102864806887978,FAM20A,0.220720628178992
GO_Biological_Process_2021,negative regulation of epidermal growth factor receptor signaling pathway,1/44,0.4860966750011802,0.6015605833676023,0,0,1.5288947654973943,1.102864806887978,MVP,0.220720628178992
GO_Biological_Process_2021,positive regulation of biosynthetic process,1/44,0.4860966750011802,0.6015605833676023,0,0,1.5288947654973943,1.102864806887978,RUNX1,0.220720628178992
GO_Biological_Process_2021,positive regulation of cell division,1/44,0.4860966750011802,0.6015605833676023,0,0,1.5288947654973943,1.102864806887978,GIPC1,0.220720628178992
GO_Biological_Process_2021,positive regulation of potassium ion transmembrane transport,1/44,0.4860966750011802,0.6015605833676023,0,0,1.5288947654973943,1.102864806887978,KCNN4,0.220720628178992
GO_Biological_Process_2021,regulation of protein ubiquitination,2/109,0.4883736624540679,0.603982116320244,0,0,1.228940600890673,0.8807503468967797,NXN;SPHK1,0.21897592048221048
GO_Biological_Process_2021,cellular response to radiation,1/45,0.4938222034751897,0.6067418083089301,0,0,1.494071146245059,1.0541863287749955,CDKN1A,0.21699607841629107
GO_Biological_Process_2021,regulation of insulin receptor signaling pathway,1/45,0.4938222034751897,0.6067418083089301,0,0,1.494071146245059,1.0541863287749955,GRB7,0.21699607841629107
GO_Biological_Process_2021,regulation of receptor signaling pathway via JAK-STAT,1/45,0.4938222034751897,0.6067418083089301,0,0,1.494071146245059,1.0541863287749955,OCIAD2,0.21699607841629107
GO_Biological_Process_2021,microtubule bundle formation,1/45,0.4938222034751897,0.6067418083089301,0,0,1.494071146245059,1.0541863287749955,MAP1S,0.21699607841629107
GO_Biological_Process_2021,mitotic G2/M transition checkpoint,1/45,0.4938222034751897,0.6067418083089301,0,0,1.494071146245059,1.0541863287749955,CDKN1A,0.21699607841629107
GO_Biological_Process_2021,negative regulation of T cell activation,1/45,0.4938222034751897,0.6067418083089301,0,0,1.494071146245059,1.0541863287749955,LGALS3,0.21699607841629107
GO_Biological_Process_2021,positive regulation of nervous system development,1/45,0.4938222034751897,0.6067418083089301,0,0,1.494071146245059,1.0541863287749955,EPHB3,0.21699607841629107
GO_Biological_Process_2021,positive regulation of Notch signaling pathway,1/45,0.4938222034751897,0.6067418083089301,0,0,1.494071146245059,1.0541863287749955,ELF3,0.21699607841629107
GO_Biological_Process_2021,positive regulation of RNA metabolic process,1/45,0.4938222034751897,0.6067418083089301,0,0,1.494071146245059,1.0541863287749955,TRMT112,0.21699607841629107
GO_Biological_Process_2021,protein deacetylation,1/45,0.4938222034751897,0.6067418083089301,0,0,1.494071146245059,1.0541863287749955,SIRT6,0.21699607841629107
GO_Biological_Process_2021,regulation of protein serine/threonine kinase activity,2/111,0.49796359639345,0.611034055171143,0,0,1.2062680869404594,0.8410442527174558,PYCARD;CDKN1A,0.21393458425703618
GO_Biological_Process_2021,Fc-epsilon receptor signaling pathway,2/111,0.49796359639345,0.611034055171143,0,0,1.2062680869404594,0.8410442527174558,PSMD4;PSMB8,0.21393458425703618
GO_Biological_Process_2021,regulation of mitotic cell cycle,3/178,0.5009755920928647,0.6128974105349281,0,0,1.126984126984127,0.7789690590439877,PSMD4;SPHK1;PSMB8,0.212612213519431
GO_Biological_Process_2021,regulation of translation,3/178,0.5009755920928647,0.6128974105349281,0,0,1.126984126984127,0.7789690590439877,GRB7;RPS27L;SHFL,0.212612213519431
GO_Biological_Process_2021,alpha-amino acid metabolic process,1/46,0.501431974790771,0.6128974105349281,0,0,1.460795243403939,1.0083684398735315,DDAH2,0.212612213519431
GO_Biological_Process_2021,regulation of cellular protein localization,1/46,0.501431974790771,0.6128974105349281,0,0,1.460795243403939,1.0083684398735315,DVL1,0.212612213519431
GO_Biological_Process_2021,erythrocyte differentiation,1/46,0.501431974790771,0.6128974105349281,0,0,1.460795243403939,1.0083684398735315,RPS19,0.212612213519431
GO_Biological_Process_2021,positive regulation of smooth muscle cell proliferation,1/46,0.501431974790771,0.6128974105349281,0,0,1.460795243403939,1.0083684398735315,P2RY6,0.212612213519431
GO_Biological_Process_2021,regulation of macroautophagy,2/112,0.5027154463850704,0.6136707649723253,0,0,1.1952410006101282,0.8220042669692806,STING1;QSOX1,0.2120645658371751
GO_Biological_Process_2021,Fc receptor signaling pathway,2/112,0.5027154463850704,0.6136707649723253,0,0,1.1952410006101282,0.8220042669692806,PSMD4;PSMB8,0.2120645658371751
GO_Biological_Process_2021,protein stabilization,3/179,0.5047125398919502,0.6157101230505938,0,0,1.1205234159779611,0.7661760826561242,CDKN1A;DVL1;PFN1,0.21062370600106065
GO_Biological_Process_2021,positive regulation of DNA-binding transcription factor activity,4/246,0.5057273279700183,0.6165492828386907,0,0,1.0865534956444047,0.7407661387435728,PYCARD;STING1;SPHK1;NFKB2,0.21003220307562026
GO_Biological_Process_2021,sulfur compound biosynthetic process,2/113,0.5074382631085546,0.6172555742740443,0,0,1.184412600519983,0.8034820858570367,GSTO1;B3GNT3,0.2095349793781656
GO_Biological_Process_2021,regulation of cellular metabolic process,1/47,0.5089277175902275,0.6172555742740443,0,0,1.4289661189472154,0.9651941378726128,MBOAT7,0.2095349793781656
GO_Biological_Process_2021,epidermal growth factor receptor signaling pathway,1/47,0.5089277175902275,0.6172555742740443,0,0,1.4289661189472154,0.9651941378726128,GRB7,0.2095349793781656
GO_Biological_Process_2021,epithelial to mesenchymal transition,1/47,0.5089277175902275,0.6172555742740443,0,0,1.4289661189472154,0.9651941378726128,S100A4,0.2095349793781656
GO_Biological_Process_2021,regulation of synapse assembly,1/47,0.5089277175902275,0.6172555742740443,0,0,1.4289661189472154,0.9651941378726128,EPHB3,0.2095349793781656
GO_Biological_Process_2021,histone deacetylation,1/47,0.5089277175902275,0.6172555742740443,0,0,1.4289661189472154,0.9651941378726128,SIRT6,0.2095349793781656
GO_Biological_Process_2021,positive regulation of neuron death,1/47,0.5089277175902275,0.6172555742740443,0,0,1.4289661189472154,0.9651941378726128,BAX,0.2095349793781656
GO_Biological_Process_2021,positive regulation of pathway-restricted SMAD protein phosphorylation,1/47,0.5089277175902275,0.6172555742740443,0,0,1.4289661189472154,0.9651941378726128,GDF15,0.2095349793781656
GO_Biological_Process_2021,protein polyubiquitination,5/314,0.5092522129217459,0.6172555742740443,0,0,1.0636278865668367,0.717748732086873,CDC34;PSMD4;PSMB8;DDA1;DDB2,0.2095349793781656
GO_Biological_Process_2021,response to lipid,2/114,0.5121318460790285,0.6198362830759514,0,0,1.173777564717162,0.7854604599838036,RARG;SLPI,0.20772300525312948
GO_Biological_Process_2021,negative regulation of cell motility,2/114,0.5121318460790285,0.6198362830759514,0,0,1.173777564717162,0.7854604599838036,PIP5KL1;ALOX15B,0.20772300525312948
GO_Biological_Process_2021,base-excision repair,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,ADPRS,0.20772300525312948
GO_Biological_Process_2021,cellular response to ionizing radiation,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,CDKN1A,0.20772300525312948
GO_Biological_Process_2021,regulation of interleukin-10 production,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,PYCARD,0.20772300525312948
GO_Biological_Process_2021,regulation of interleukin-2 production,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,RUNX1,0.20772300525312948
GO_Biological_Process_2021,cognition,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,CBR3,0.20772300525312948
GO_Biological_Process_2021,regulation of mitochondrion organization,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,SREBF1,0.20772300525312948
GO_Biological_Process_2021,regulation of protein metabolic process,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,PLAUR,0.20772300525312948
GO_Biological_Process_2021,establishment of protein localization to mitochondrion,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,TSPO,0.20772300525312948
GO_Biological_Process_2021,Golgi to plasma membrane transport,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,RAB34,0.20772300525312948
GO_Biological_Process_2021,myelination,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,MARVELD1,0.20772300525312948
GO_Biological_Process_2021,phosphatidic acid biosynthetic process,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,LIPH,0.20772300525312948
GO_Biological_Process_2021,positive regulation of blood vessel endothelial cell migration,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,TMSB4X,0.20772300525312948
GO_Biological_Process_2021,positive regulation of endocytosis,1/48,0.5163111350542522,0.6198362830759514,0,0,1.3984914253184373,0.9244667715907776,CD151,0.20772300525312948
GO_Biological_Process_2021,cellular amide metabolic process,2/115,0.5167960074018686,0.6200237086259061,0,0,1.1633307596365148,0.7679228384297442,ACOT7;FPGS,0.20759170352022774
GO_Biological_Process_2021,sphingolipid metabolic process,2/116,0.5214305713745552,0.6238024285674689,0,0,1.1530672318379842,0.7508533352574425,ALDH3B1;SPHK1,0.20495293879433257
GO_Biological_Process_2021,aminoglycan biosynthetic process,1/49,0.5235839047838299,0.6238024285674689,0,0,1.3692865105908585,0.8860077703560335,B3GNT3,0.20495293879433257
GO_Biological_Process_2021,cellular defense response,1/49,0.5235839047838299,0.6238024285674689,0,0,1.3692865105908585,0.8860077703560335,TCIRG1,0.20495293879433257
GO_Biological_Process_2021,regulation of smooth muscle cell proliferation,1/49,0.5235839047838299,0.6238024285674689,0,0,1.3692865105908585,0.8860077703560335,ANG,0.20495293879433257
GO_Biological_Process_2021,response to hydrogen peroxide,1/49,0.5235839047838299,0.6238024285674689,0,0,1.3692865105908585,0.8860077703560335,GPX1,0.20495293879433257
GO_Biological_Process_2021,response to unfolded protein,1/49,0.5235839047838299,0.6238024285674689,0,0,1.3692865105908585,0.8860077703560335,BAX,0.20495293879433257
GO_Biological_Process_2021,inner mitochondrial membrane organization,1/49,0.5235839047838299,0.6238024285674689,0,0,1.3692865105908585,0.8860077703560335,TIMM29,0.20495293879433257
GO_Biological_Process_2021,secondary alcohol metabolic process,1/49,0.5235839047838299,0.6238024285674689,0,0,1.3692865105908585,0.8860077703560335,SULT2B1,0.20495293879433257
GO_Biological_Process_2021,negative regulation of catabolic process,1/49,0.5235839047838299,0.6238024285674689,0,0,1.3692865105908585,0.8860077703560335,CST3,0.20495293879433257
GO_Biological_Process_2021,oligosaccharide metabolic process,1/49,0.5235839047838299,0.6238024285674689,0,0,1.3692865105908585,0.8860077703560335,B3GALT4,0.20495293879433257
GO_Biological_Process_2021,positive regulation of reactive oxygen species metabolic process,1/49,0.5235839047838299,0.6238024285674689,0,0,1.3692865105908585,0.8860077703560335,CDKN1A,0.20495293879433257
GO_Biological_Process_2021,transcription by RNA polymerase II,5/320,0.5260027680531102,0.6262886493359633,0,0,1.0430454667742803,0.6701033124380338,RARG;SNAPC2;TAF10;NFE2L3;NR2C2AP,0.203225459247802
GO_Biological_Process_2021,antigen receptor-mediated signaling pathway,3/185,0.526825655889497,0.6264774192986075,0,0,1.083250083250083,0.694239389209995,PSMD4;PSMB8;CD276,0.20309457806288092
GO_Biological_Process_2021,endoplasmic reticulum to Golgi vesicle-mediated transport,3/185,0.526825655889497,0.6264774192986075,0,0,1.083250083250083,0.694239389209995,SERPINA1;GOLT1A;YIF1B,0.20309457806288092
GO_Biological_Process_2021,proteasome-mediated ubiquitin-dependent protein catabolic process,5/321,0.5287706020879063,0.6283940488580915,0,0,1.0396910534220123,0.6624917481055074,CDC34;PSMD4;AGAP3;KCTD17;PSMB8,0.20176793655429567
GO_Biological_Process_2021,regulation of cellular component movement,1/50,0.5307476794848257,0.6295535367977241,0,0,1.341273633199099,0.8496546643160489,RPS19,0.20096733188306212
GO_Biological_Process_2021,iron ion transport,1/50,0.5307476794848257,0.6295535367977241,0,0,1.341273633199099,0.8496546643160489,TCIRG1,0.20096733188306212
GO_Biological_Process_2021,phosphatidic acid metabolic process,1/50,0.5307476794848257,0.6295535367977241,0,0,1.341273633199099,0.8496546643160489,LIPH,0.20096733188306212
GO_Biological_Process_2021,regulation of mitotic cell cycle phase transition,3/188,0.5376764222778978,0.63314513637891,0,0,1.0655200655200656,0.6611534375832774,TUBA1A;PSMD4;PSMB8,0.19849672489022527
GO_Biological_Process_2021,regulation of axonogenesis,1/51,0.5378040872105058,0.63314513637891,0,0,1.31438127090301,0.8152593564382948,EPHB3,0.19849672489022527
GO_Biological_Process_2021,blood circulation,1/51,0.5378040872105058,0.63314513637891,0,0,1.31438127090301,0.8152593564382948,GPX1,0.19849672489022527
GO_Biological_Process_2021,regulation of epithelial cell migration,1/51,0.5378040872105058,0.63314513637891,0,0,1.31438127090301,0.8152593564382948,PFN1,0.19849672489022527
GO_Biological_Process_2021,regulation of interleukin-12 production,1/51,0.5378040872105058,0.63314513637891,0,0,1.31438127090301,0.8152593564382948,MDK,0.19849672489022527
GO_Biological_Process_2021,regulation of smoothened signaling pathway,1/51,0.5378040872105058,0.63314513637891,0,0,1.31438127090301,0.8152593564382948,RAB34,0.19849672489022527
GO_Biological_Process_2021,mesenchymal cell differentiation,1/51,0.5378040872105058,0.63314513637891,0,0,1.31438127090301,0.8152593564382948,S100A4,0.19849672489022527
GO_Biological_Process_2021,mitotic metaphase plate congression,1/51,0.5378040872105058,0.63314513637891,0,0,1.31438127090301,0.8152593564382948,MAD1L1,0.19849672489022527
GO_Biological_Process_2021,mitotic nuclear membrane organization,1/51,0.5378040872105058,0.63314513637891,0,0,1.31438127090301,0.8152593564382948,LMNA,0.19849672489022527
GO_Biological_Process_2021,mitotic nuclear membrane reassembly,1/51,0.5378040872105058,0.63314513637891,0,0,1.31438127090301,0.8152593564382948,LMNA,0.19849672489022527
GO_Biological_Process_2021,negative regulation of protein ubiquitination,1/51,0.5378040872105058,0.63314513637891,0,0,1.31438127090301,0.8152593564382948,NXN,0.19849672489022527
GO_Biological_Process_2021,negative regulation of transport,1/51,0.5378040872105058,0.63314513637891,0,0,1.31438127090301,0.8152593564382948,LGALS3,0.19849672489022527
GO_Biological_Process_2021,macroautophagy,2/120,0.5396697456959628,0.6349451905069157,0,0,1.1137527016266635,0.6869603370173943,VAMP8;TCIRG1,0.1972637620903069
GO_Biological_Process_2021,protein homooligomerization,2/121,0.5441540897112604,0.6377451422597624,0,0,1.104337036828154,0.6720142868751644,PYCARD;RYR1,0.19535284075080975
GO_Biological_Process_2021,cartilage development,1/52,0.5447547318030103,0.6377451422597624,0,0,1.2885435110499048,0.7826866085510852,RUNX1,0.19535284075080975
GO_Biological_Process_2021,regulation of release of sequestered calcium ion into cytosol,1/52,0.5447547318030103,0.6377451422597624,0,0,1.2885435110499048,0.7826866085510852,GSTO1,0.19535284075080975
GO_Biological_Process_2021,signal transduction in response to DNA damage,1/52,0.5447547318030103,0.6377451422597624,0,0,1.2885435110499048,0.7826866085510852,BID,0.19535284075080975
GO_Biological_Process_2021,negative regulation of BMP signaling pathway,1/52,0.5447547318030103,0.6377451422597624,0,0,1.2885435110499048,0.7826866085510852,NBL1,0.19535284075080975
GO_Biological_Process_2021,negative regulation of protein-containing complex assembly,1/52,0.5447547318030103,0.6377451422597624,0,0,1.2885435110499048,0.7826866085510852,LCMT1,0.19535284075080975
GO_Biological_Process_2021,positive regulation of developmental growth,1/52,0.5447547318030103,0.6377451422597624,0,0,1.2885435110499048,0.7826866085510852,TWF2,0.19535284075080975
GO_Biological_Process_2021,protein homotetramerization,1/52,0.5447547318030103,0.6377451422597624,0,0,1.2885435110499048,0.7826866085510852,RYR1,0.19535284075080975
GO_Biological_Process_2021,regulation of mRNA catabolic process,2/122,0.548608019612801,0.6418577698447536,0,0,1.0950782997762865,0.6574533439972431,PSMD4;PSMB8,0.19256119718800507
GO_Biological_Process_2021,regulation of DNA replication,1/53,0.551601193393437,0.6433641624860991,0,0,1.26369951119115,0.7518127117170107,S100A11,0.19154313440080123
GO_Biological_Process_2021,epidermal cell differentiation,1/53,0.551601193393437,0.6433641624860991,0,0,1.26369951119115,0.7518127117170107,ST14,0.19154313440080123
GO_Biological_Process_2021,IRE1-mediated unfolded protein response,1/53,0.551601193393437,0.6433641624860991,0,0,1.26369951119115,0.7518127117170107,LMNA,0.19154313440080123
GO_Biological_Process_2021,positive regulation of macroautophagy,1/53,0.551601193393437,0.6433641624860991,0,0,1.26369951119115,0.7518127117170107,STING1,0.19154313440080123
GO_Biological_Process_2021,positive regulation of phagocytosis,1/53,0.551601193393437,0.6433641624860991,0,0,1.26369951119115,0.7518127117170107,PYCARD,0.19154313440080123
GO_Biological_Process_2021,regulation of cyclin-dependent protein kinase activity,1/54,0.5583450282543575,0.6476252910748574,0,0,1.2397930207610273,0.7225243170955516,CDKN1A,0.18867619951134465
GO_Biological_Process_2021,regulation of focal adhesion assembly,1/54,0.5583450282543575,0.6476252910748574,0,0,1.2397930207610273,0.7225243170955516,S100A10,0.18867619951134465
GO_Biological_Process_2021,regulation of megakaryocyte differentiation,1/54,0.5583450282543575,0.6476252910748574,0,0,1.2397930207610273,0.7225243170955516,RUNX1,0.18867619951134465
GO_Biological_Process_2021,cytoplasmic microtubule organization,1/54,0.5583450282543575,0.6476252910748574,0,0,1.2397930207610273,0.7225243170955516,PLK3,0.18867619951134465
GO_Biological_Process_2021,regulation of proteasomal protein catabolic process,1/54,0.5583450282543575,0.6476252910748574,0,0,1.2397930207610273,0.7225243170955516,GPX1,0.18867619951134465
GO_Biological_Process_2021,inorganic anion transport,1/54,0.5583450282543575,0.6476252910748574,0,0,1.2397930207610273,0.7225243170955516,CLIC1,0.18867619951134465
GO_Biological_Process_2021,striated muscle contraction,1/54,0.5583450282543575,0.6476252910748574,0,0,1.2397930207610273,0.7225243170955516,SCN1B,0.18867619951134465
GO_Biological_Process_2021,nuclear membrane reassembly,1/54,0.5583450282543575,0.6476252910748574,0,0,1.2397930207610273,0.7225243170955516,LMNA,0.18867619951134465
GO_Biological_Process_2021,positive regulation of leukocyte chemotaxis,1/54,0.5583450282543575,0.6476252910748574,0,0,1.2397930207610273,0.7225243170955516,MDK,0.18867619951134465
GO_Biological_Process_2021,regulation of phosphorylation,2/125,0.5617863805833877,0.6508164089559393,0,0,1.0682053800403777,0.6159631213847407,CDKN1A;ANG,0.18654150578253598
GO_Biological_Process_2021,regulation of protein secretion,2/125,0.5617863805833877,0.6508164089559393,0,0,1.0682053800403777,0.6159631213847407,ALOX5;ANG,0.18654150578253598
GO_Biological_Process_2021,pyruvate metabolic process,1/55,0.5649877697794934,0.6521217465141521,0,0,1.2167719559023906,0.6947174016297527,ME3,0.1856713169929352
GO_Biological_Process_2021,regulation of blood vessel endothelial cell migration,1/55,0.5649877697794934,0.6521217465141521,0,0,1.2167719559023906,0.6947174016297527,TMSB4X,0.1856713169929352
GO_Biological_Process_2021,regulation of cardiac conduction,1/55,0.5649877697794934,0.6521217465141521,0,0,1.2167719559023906,0.6947174016297527,RYR1,0.1856713169929352
GO_Biological_Process_2021,glycoprotein metabolic process,1/55,0.5649877697794934,0.6521217465141521,0,0,1.2167719559023906,0.6947174016297527,MGAT4B,0.1856713169929352
GO_Biological_Process_2021,triglyceride metabolic process,1/55,0.5649877697794934,0.6521217465141521,0,0,1.2167719559023906,0.6947174016297527,LIPH,0.1856713169929352
GO_Biological_Process_2021,negative regulation of protein modification by small protein conjugation or removal,1/55,0.5649877697794934,0.6521217465141521,0,0,1.2167719559023906,0.6947174016297527,NXN,0.1856713169929352
GO_Biological_Process_2021,synapse organization,2/126,0.566117757804817,0.652627195122179,0,0,1.0595366962546005,0.6028267618113261,DVL1;SNCG,0.18533483302222215
GO_Biological_Process_2021,negative regulation of cell growth,2/126,0.566117757804817,0.652627195122179,0,0,1.0595366962546005,0.6028267618113261,CDKN1A;SIPA1,0.18533483302222215
GO_Biological_Process_2021,regulation of protein phosphorylation,4/266,0.5673273951250871,0.6536221546767955,0,0,1.0025789147926552,0.568280502644569,PIP5KL1;FKBP8;PLAUR;FAM20A,0.18467323571246055
GO_Biological_Process_2021,negative regulation of signal transduction,4/267,0.5702962312636479,0.6560604570730431,0,0,0.9987154454835064,0.5608779442011158,GRB7;GDF15;NXN;TAX1BP3,0.18305613781427535
GO_Biological_Process_2021,protein deubiquitination,4/267,0.5702962312636479,0.6560604570730431,0,0,0.9987154454835064,0.5608779442011158,PSMD4;TAF10;PSMB8;DDB2,0.18305613781427535
GO_Biological_Process_2021,autophagosome organization,1/56,0.571530928404565,0.6560604570730431,0,0,1.1945880206749773,0.6682963553801591,STING1,0.18305613781427535
GO_Biological_Process_2021,blood vessel morphogenesis,1/56,0.571530928404565,0.6560604570730431,0,0,1.1945880206749773,0.6682963553801591,CCM2,0.18305613781427535
GO_Biological_Process_2021,sensory organ development,1/56,0.571530928404565,0.6560604570730431,0,0,1.1945880206749773,0.6682963553801591,ZDHHC16,0.18305613781427535
GO_Biological_Process_2021,positive regulation of interleukin-1 beta production,1/56,0.571530928404565,0.6560604570730431,0,0,1.1945880206749773,0.6682963553801591,PYCARD,0.18305613781427535
GO_Biological_Process_2021,plasma membrane bounded cell projection organization,2/128,0.5746880135486482,0.6592832077571475,0,0,1.042612123149036,0.5775320174677836,BLOC1S4;MICALL2,0.18092798579320615
GO_Biological_Process_2021,regulation of bone mineralization,1/57,0.577975991963602,0.6614458257544621,0,0,1.1731963688485427,0.6431731714057202,ALOX5,0.17950571994111952
GO_Biological_Process_2021,carboxylic acid transport,1/57,0.577975991963602,0.6614458257544621,0,0,1.1731963688485427,0.6431731714057202,SLC66A1,0.17950571994111952
GO_Biological_Process_2021,regulation of mitotic nuclear division,1/57,0.577975991963602,0.6614458257544621,0,0,1.1731963688485427,0.6431731714057202,LCMT1,0.17950571994111952
GO_Biological_Process_2021,protein K48-linked ubiquitination,1/57,0.577975991963602,0.6614458257544621,0,0,1.1731963688485427,0.6431731714057202,CDC34,0.17950571994111952
GO_Biological_Process_2021,cellular response to insulin stimulus,2/129,0.5789267944347257,0.6621321614941739,0,0,1.0343497331289964,0.565354095046292,GRB7;TCIRG1,0.1790553167853137
GO_Biological_Process_2021,regulation of response to external stimulus,2/130,0.5831346262797302,0.6650789789577735,0,0,1.02621644295302,0.5534767023484415,TMSB4X;ALOX5,0.17712677862339837
GO_Biological_Process_2021,autophagosome assembly,1/58,0.5843244263695815,0.6650789789577735,0,0,1.15255530129672,0.6192667253062138,STING1,0.17712677862339837
GO_Biological_Process_2021,chordate embryonic development,1/58,0.5843244263695815,0.6650789789577735,0,0,1.15255530129672,0.6192667253062138,DVL1,0.17712677862339837
