sample,grp,celltype,PHLDA3,p53
NORM07,NORM,T cell,0.0,0.3014561410756797
NORM07,NORM,NK cell,0.0,0.19135191252317837
NORM07,NORM,B cell,0.0,0.11751302306283296
NORM07,NORM,T cell,0.0,0.29974550361197183
NORM07,NORM,T cell,0.0,0.05199269528427603
NORM07,NORM,T cell,0.0,0.3656519972455076
NORM07,NORM,B cell,0.0,0.24548951671969166
NORM07,NORM,T cell,0.0,0.16781994611510648
NORM07,NORM,T cell,0.0,0.23372926167227023
NORM07,NORM,T cell,0.0,0.3467785769037832
NORM07,NORM,T cell,0.0,0.3818756051711423
NORM07,NORM,Myeloid cell,0.0,0.126814987960728
NORM07,NORM,Epithelial cell,0.0,0.20493503282080605
NORM07,NORM,NK cell,0.0,0.38451442725002666
NORM07,NORM,T cell,0.0,0.213391389984691
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,Epithelial cell,1.1179670300643463,0.45130774995474165
NORM07,NORM,T cell,0.0,0.204965738430546
NORM07,NORM,T cell,0.0,0.21993661559914193
NORM07,NORM,T cell,0.0,0.06299753103733877
NORM07,NORM,T cell,0.0,0.26935488928593276
NORM07,NORM,NK cell,0.0,0.2081413722390526
NORM07,NORM,T cell,0.0,0.1970893295644704
NORM07,NORM,NK cell,0.0,0.3224036559922215
NORM07,NORM,T cell,0.0,0.331713103887285
NORM07,NORM,T cell,0.0,0.27814935395932533
NORM07,NORM,T cell,0.0,0.060593096615131854
NORM07,NORM,T cell,0.0,0.12478623518626494
NORM07,NORM,NK cell,0.0,0.45382157946322
NORM07,NORM,T cell,0.0,0.3995407035295251
NORM07,NORM,NK cell,0.0,0.4356462575789013
NORM07,NORM,Myeloid cell,0.0,0.4056748053417007
NORM07,NORM,T cell,0.0,0.06717654735009075
NORM07,NORM,Myeloid cell,0.0,0.3591952038965805
NORM07,NORM,T cell,0.0,0.2761379036614031
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,T cell,0.0,0.29931509744358703
NORM07,NORM,T cell,0.0,0.1153826408001841
NORM07,NORM,T cell,0.0,0.15767897827973332
NORM07,NORM,T cell,0.0,0.2664193168455222
NORM07,NORM,Myeloid cell,0.0,0.189031641526489
NORM07,NORM,T cell,0.0,0.36514167329866176
NORM07,NORM,T cell,0.0,0.1460088176416033
NORM07,NORM,T cell,0.0,0.31748718394494124
NORM07,NORM,T cell,0.0,0.054548450817694716
NORM07,NORM,T cell,0.0,0.29537668878223905
NORM07,NORM,T cell,0.0,0.23675962678184387
NORM07,NORM,T cell,0.0,0.2250016317644366
NORM07,NORM,NK cell,0.0,0.20908073933980928
NORM07,NORM,T cell,0.0,0.16073965505143184
NORM07,NORM,T cell,0.0,0.09451892146190634
NORM07,NORM,T cell,0.0,0.1448787771326322
NORM07,NORM,Myeloid cell,0.0,0.3683664124271087
NORM07,NORM,T cell,0.0,0.16250666003452963
NORM07,NORM,T cell,0.0,0.2645378646050347
NORM07,NORM,T cell,0.0,0.2808321725664671
NORM07,NORM,T cell,0.0,0.16492635945886003
NORM07,NORM,Epithelial cell,0.0,0.21886339594302195
NORM07,NORM,T cell,0.0,0.3070939069330997
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,T cell,0.0,0.16430318678392908
NORM07,NORM,B cell,0.0,0.0
NORM07,NORM,T cell,0.0,0.14806812632904087
NORM07,NORM,T cell,0.0,0.19823751406026296
NORM07,NORM,T cell,0.0,0.12019854619778986
NORM07,NORM,Epithelial cell,0.0,0.07208019582220769
NORM07,NORM,T cell,0.0,0.39652289218424147
NORM07,NORM,T cell,0.0,0.3029105286899495
NORM07,NORM,T cell,0.0,0.28480520935525944
NORM07,NORM,T cell,0.0,0.26828619562402006
NORM07,NORM,T cell,0.0,0.20311602806175844
NORM07,NORM,T cell,0.0,0.1445214101704654
NORM07,NORM,B cell,0.0,0.23725011113177524
NORM07,NORM,T cell,0.0,0.3327245600601186
NORM07,NORM,T cell,0.0,0.20328910519334412
NORM07,NORM,Myeloid cell,0.0,0.32200272039855754
NORM07,NORM,T cell,0.0,0.40927194568007536
NORM07,NORM,T cell,0.0,0.27613686949363814
NORM07,NORM,T cell,0.0,0.2438426054520862
NORM07,NORM,Myeloid cell,0.0,0.40587831601724145
NORM07,NORM,T cell,0.0,0.36105094177249497
NORM07,NORM,T cell,0.0,0.2957139315838938
NORM07,NORM,T cell,0.0,0.2140509326155523
NORM07,NORM,T cell,0.0,0.36619614533771827
NORM07,NORM,Myeloid cell,0.0,0.1905396292838928
NORM07,NORM,T cell,0.0,0.27250962181744953
NORM07,NORM,T cell,0.0,0.09382305803322097
NORM07,NORM,T cell,0.0,0.12193485853318865
NORM07,NORM,T cell,0.0,0.42137005884112366
NORM07,NORM,T cell,0.0,0.30643305577955304
NORM07,NORM,T cell,0.0,0.40248096534602706
NORM07,NORM,T cell,0.0,0.3304880886790621
NORM07,NORM,Myeloid cell,0.0,0.2982710132216087
NORM07,NORM,Epithelial cell,0.0,0.40629699874386116
NORM07,NORM,T cell,0.0,0.14117822570751778
NORM07,NORM,T cell,0.0,0.19003257690421707
NORM07,NORM,T cell,0.0,0.17799631086497783
NORM07,NORM,Endothelial cell,0.0,0.27907917071201666
NORM07,NORM,T cell,0.0,0.3996448477327981
NORM07,NORM,T cell,0.0,0.16453328158330466
NORM07,NORM,T cell,0.0,0.449718518252453
NORM07,NORM,Myeloid cell,0.0,0.30624569190768924
NORM07,NORM,T cell,0.0,0.14257719655453155
NORM07,NORM,T cell,0.0,0.20938303621880774
NORM07,NORM,T cell,0.0,0.20736919012632954
NORM07,NORM,Myeloid cell,0.0,0.27825523483802306
NORM07,NORM,T cell,0.0,0.1467889607265923
NORM07,NORM,T cell,0.0,0.16429193419126792
NORM07,NORM,Epithelial cell,0.0,0.15395496982443552
NORM07,NORM,Epithelial cell,0.0,0.04633530631711026
NORM07,NORM,T cell,0.0,0.21469066956865887
NORM07,NORM,T cell,0.0,0.18776613690316543
NORM07,NORM,Epithelial cell,0.0,0.1423505875618685
NORM07,NORM,T cell,0.0,0.17537775845161496
NORM07,NORM,T cell,1.5075283989436543,0.21473104002514876
NORM07,NORM,B cell,0.0,0.29586584027194274
NORM07,NORM,T cell,0.0,0.29398530988845795
NORM07,NORM,T cell,0.0,0.25785849242571107
NORM07,NORM,Endothelial cell,0.0,0.40460859887152
NORM07,NORM,T cell,0.0,0.3566782210121769
NORM07,NORM,Myeloid cell,0.0,0.3290811455365773
NORM07,NORM,Myeloid cell,0.0,0.41486355540738845
NORM07,NORM,Epithelial cell,0.0,0.23876619656405781
NORM07,NORM,T cell,0.0,0.08833575312576213
NORM07,NORM,Myeloid cell,0.0,0.20389201636097357
NORM07,NORM,T cell,0.0,0.18102761988822713
NORM07,NORM,T cell,0.0,0.13396951701703894
NORM07,NORM,T cell,0.0,0.3559834778208033
NORM07,NORM,Myeloid cell,0.0,0.2739674026483597
NORM07,NORM,T cell,0.0,0.3624863197613195
NORM07,NORM,T cell,0.0,0.4844383953950945
NORM07,NORM,T cell,0.0,0.1817830298323292
NORM07,NORM,T cell,0.0,0.2733003131657328
NORM07,NORM,T cell,0.0,0.18386401586889103
NORM07,NORM,T cell,0.0,0.13798743892038715
NORM07,NORM,Myeloid cell,0.0,0.34251097436510747
NORM07,NORM,NK cell,0.0,0.1986036838198124
NORM07,NORM,T cell,0.0,0.08434187941201896
NORM07,NORM,T cell,0.0,0.108120364544119
NORM07,NORM,T cell,0.0,0.08861305228780125
NORM07,NORM,Endothelial cell,0.0,0.27349278063483573
NORM07,NORM,Epithelial cell,0.0,0.25749846282539895
NORM07,NORM,Epithelial cell,0.0,0.07854738042629003
NORM07,NORM,T cell,0.0,0.2030401479019152
NORM07,NORM,T cell,0.0,0.1912621859773019
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,T cell,0.0,0.06902785485278282
NORM07,NORM,Epithelial cell,0.0,0.1863261657724198
NORM07,NORM,NK cell,0.0,0.31492628666677347
NORM07,NORM,T cell,0.0,0.3663706191715701
NORM07,NORM,T cell,0.0,0.2723989402363174
NORM07,NORM,Epithelial cell,0.4465460052205801,0.3502124444937929
NORM07,NORM,Myeloid cell,0.0,0.18721137820072442
NORM07,NORM,T cell,0.0,0.20280803388783722
NORM07,NORM,T cell,0.0,0.3127418101406245
NORM07,NORM,Epithelial cell,0.0,0.2927883185974067
NORM07,NORM,T cell,0.0,0.3083357582980096
NORM07,NORM,T cell,0.0,0.13430225655146188
NORM07,NORM,NK cell,0.0,0.12392341725062403
NORM07,NORM,Myeloid cell,0.0,0.27328559001491326
NORM07,NORM,NK cell,0.0,0.37462416420907435
NORM07,NORM,T cell,0.0,0.4673478816852805
NORM07,NORM,T cell,0.0,0.22938591757551055
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,T cell,0.0,0.11864814912982144
NORM07,NORM,Myeloid cell,0.19685403307983387,0.20439015783485207
NORM07,NORM,T cell,0.0,0.28550307177564693
NORM07,NORM,T cell,0.0,0.3163666337496714
NORM07,NORM,Epithelial cell,0.0,0.1638659199836932
NORM07,NORM,T cell,0.0,0.3242644921666637
NORM07,NORM,Myeloid cell,0.0,0.13592787102953102
NORM07,NORM,T cell,0.0,0.19282354482003441
NORM07,NORM,T cell,0.0,0.0821392121547963
NORM07,NORM,T cell,0.0,0.3163844389099412
NORM07,NORM,T cell,0.0,0.19318056936257666
NORM07,NORM,Endothelial cell,0.0,0.11398113807310319
NORM07,NORM,T cell,0.0,0.27478708530937607
NORM07,NORM,T cell,0.0,0.180412620451501
NORM07,NORM,T cell,0.0,0.1575861051537073
NORM07,NORM,T cell,0.0,0.2729640294416429
NORM07,NORM,T cell,0.0,0.11752065121765469
NORM07,NORM,T cell,0.0,0.1802193766695655
NORM07,NORM,T cell,0.0,0.2823834053756344
NORM07,NORM,T cell,0.0,0.20685756198166283
NORM07,NORM,NK cell,0.0,0.09642794225425153
NORM07,NORM,T cell,0.0,0.2097649605558346
NORM07,NORM,T cell,0.0,0.37037336742417903
NORM07,NORM,T cell,0.0,0.24437302423307766
NORM07,NORM,T cell,0.0,0.26888957059577273
NORM07,NORM,T cell,0.0,0.1072854068083997
NORM07,NORM,T cell,0.0,0.23527250795493787
NORM07,NORM,T cell,0.0,0.27888546277087234
NORM07,NORM,T cell,0.0,0.3467074217975817
NORM07,NORM,T cell,0.0,0.2830874166568155
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,T cell,0.0,0.3390422252043892
NORM07,NORM,T cell,0.0,0.4186627416871916
NORM07,NORM,T cell,0.0,0.06654197513106802
NORM07,NORM,T cell,0.0,0.2241606060025461
NORM07,NORM,T cell,0.0,0.2610076776675582
NORM07,NORM,Epithelial cell,0.0,0.14619151752911674
NORM07,NORM,T cell,0.0,0.35775720551196116
NORM07,NORM,T cell,0.0,0.12397492679327492
NORM07,NORM,Epithelial cell,0.0,0.24929919637253725
NORM07,NORM,T cell,0.0,0.23888613440175868
NORM07,NORM,Myeloid cell,0.0,0.16594167985145283
NORM07,NORM,Myeloid cell,0.0,0.23129906319045532
NORM07,NORM,Epithelial cell,0.0,0.123255709351233
NORM07,NORM,T cell,0.0,0.23315190895783702
NORM07,NORM,T cell,0.0,0.17057920340834606
NORM07,NORM,T cell,0.0,0.22816490438889966
NORM07,NORM,T cell,0.0,0.3530823010954324
NORM07,NORM,T cell,0.0,0.4150678765182994
NORM07,NORM,Myeloid cell,0.0,0.23284585410847555
NORM07,NORM,Epithelial cell,0.0,0.24532696911469667
NORM07,NORM,Myeloid cell,0.0,0.31220516311064994
NORM07,NORM,Epithelial cell,0.35592226676747696,0.5401785477425299
NORM07,NORM,T cell,0.0,0.34911463755843486
NORM07,NORM,Myeloid cell,0.0,0.09909921032261845
NORM07,NORM,T cell,0.0,0.2501214710448524
NORM07,NORM,T cell,0.0,0.2714976952284218
NORM07,NORM,NK cell,0.0,0.3631063751180668
NORM07,NORM,Myeloid cell,0.0,0.24606356502258034
NORM07,NORM,T cell,0.0,0.21318788515338205
NORM07,NORM,Epithelial cell,0.0,0.29608050108513906
NORM07,NORM,T cell,0.0,0.1828623916952336
NORM07,NORM,T cell,0.0,0.4069677763041111
NORM07,NORM,Myeloid cell,0.0,0.11650779807404062
NORM07,NORM,T cell,0.0,0.17058494804779706
NORM07,NORM,Myeloid cell,0.0,0.4107771792128537
NORM07,NORM,T cell,0.0,0.42416852225417273
NORM07,NORM,T cell,0.0,0.15499798408227916
NORM07,NORM,Epithelial cell,0.0,0.20624461444851191
NORM07,NORM,T cell,0.0,0.2999511304863194
NORM07,NORM,T cell,0.0,0.07041212744598717
NORM07,NORM,T cell,0.0,0.05633829711776112
NORM07,NORM,Myeloid cell,0.0,0.18278955928951182
NORM07,NORM,T cell,0.0,0.22302413475362343
NORM07,NORM,T cell,0.0,0.3737396024084507
NORM07,NORM,T cell,0.0,0.1001016693217584
NORM07,NORM,T cell,0.0,0.21756930265509872
NORM07,NORM,T cell,0.0,0.13396951701703894
NORM07,NORM,Epithelial cell,0.0,0.2339254680550859
NORM07,NORM,B cell,0.0,0.1665556295760603
NORM07,NORM,T cell,0.0,0.2734693807269072
NORM07,NORM,T cell,0.0,0.40456773023306364
NORM07,NORM,T cell,0.0,0.24055959727835743
NORM07,NORM,Epithelial cell,0.0,0.2537759237399011
NORM07,NORM,T cell,0.0,0.18480774303022407
NORM07,NORM,Epithelial cell,0.0,0.12415464738449307
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,Endothelial cell,0.0,0.11857508950235257
NORM07,NORM,T cell,0.0,0.21349408427298236
NORM07,NORM,Myeloid cell,0.0,0.19440556546477408
NORM07,NORM,T cell,0.0,0.20270036502746303
NORM07,NORM,T cell,0.0,0.31548197723730353
NORM07,NORM,Epithelial cell,0.7352541874993705,0.2565000161379982
NORM07,NORM,Myeloid cell,0.0,0.14209277294604256
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,T cell,0.0,0.2609762950376658
NORM07,NORM,Endothelial cell,0.0,0.4761475248556206
NORM07,NORM,T cell,0.0,0.1963279148355468
NORM07,NORM,T cell,0.0,0.264619735919878
NORM07,NORM,T cell,0.0,0.185981001093316
NORM07,NORM,T cell,0.0,0.11023483942876737
NORM07,NORM,T cell,0.0,0.1967773024219793
NORM07,NORM,T cell,0.0,0.2157752915283142
NORM07,NORM,T cell,0.0,0.19138460133564916
NORM07,NORM,T cell,0.0,0.1951173035755145
NORM07,NORM,T cell,0.0,0.25886007953411866
NORM07,NORM,Epithelial cell,0.0,0.3603162750992968
NORM07,NORM,T cell,0.0,0.40387340727552445
NORM07,NORM,B cell,0.0,0.35864576527794506
NORM07,NORM,Myeloid cell,0.0,0.07599876381081024
NORM07,NORM,Myeloid cell,0.0,0.2551148649719241
NORM07,NORM,Myeloid cell,0.0,0.12936658794302208
NORM07,NORM,T cell,0.0,0.17643348346491808
NORM07,NORM,Myeloid cell,0.0,0.32489436977812214
NORM07,NORM,T cell,0.0,0.2724248684061668
NORM07,NORM,Epithelial cell,0.0,0.21207669024186637
NORM07,NORM,Myeloid cell,0.0,0.25429101096255224
NORM07,NORM,T cell,0.0,0.4192693280408989
NORM07,NORM,Endothelial cell,0.0,0.2777934490451435
NORM07,NORM,T cell,1.415883455376462,0.5032818310668231
NORM07,NORM,T cell,0.0,0.13492975604739563
NORM07,NORM,T cell,0.0,0.15520120600608056
NORM07,NORM,T cell,0.0,0.1264736241106815
NORM07,NORM,Myeloid cell,0.0,0.19876064530685586
NORM07,NORM,B cell,0.0,0.10660099938666719
NORM07,NORM,Myeloid cell,0.0,0.30636309166694364
NORM07,NORM,Epithelial cell,0.0,0.12538576019278402
NORM07,NORM,T cell,0.0,0.26411858247875636
NORM07,NORM,T cell,0.0,0.2953394233043327
NORM07,NORM,T cell,0.0,0.2879687037319021
NORM07,NORM,T cell,0.0,0.23290981709182887
NORM07,NORM,T cell,0.0,0.3712340904442832
NORM07,NORM,T cell,0.0,0.12433568447770188
NORM07,NORM,T cell,0.0,0.3551820137596512
NORM07,NORM,T cell,0.0,0.26801183782959503
NORM07,NORM,Myeloid cell,0.3508000856076702,0.19245232856200445
NORM07,NORM,T cell,0.0,0.07029015146024248
NORM07,NORM,T cell,0.0,0.09617200683299632
NORM07,NORM,Myeloid cell,0.0,0.16511485121655314
NORM07,NORM,T cell,0.0,0.4934257742383499
NORM07,NORM,T cell,1.1346708988691696,0.45327516078572205
NORM07,NORM,T cell,0.0,0.2621120515977119
NORM07,NORM,Myeloid cell,0.0,0.2599925490906932
NORM07,NORM,Myeloid cell,0.0,0.32847785417052916
NORM07,NORM,T cell,0.0,0.283499139160867
NORM07,NORM,Myeloid cell,0.0,0.3705437570147768
NORM07,NORM,T cell,0.0,0.13153101302512615
NORM07,NORM,T cell,0.0,0.21335734502042003
NORM07,NORM,T cell,0.0,0.2363169519126625
NORM07,NORM,T cell,0.0,0.3284802390246099
NORM07,NORM,Epithelial cell,0.0,0.3845900446879754
NORM07,NORM,Epithelial cell,0.0,0.26575544113062344
NORM07,NORM,T cell,0.0,0.2969741785439654
NORM07,NORM,B cell,0.0,0.12297915127796583
NORM07,NORM,T cell,0.0,0.46671333202795917
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,Epithelial cell,0.0,0.2704743719620959
NORM07,NORM,B cell,0.0,0.27623387409389066
NORM07,NORM,T cell,0.0,0.3594925117748146
NORM07,NORM,T cell,0.0,0.31819616766966763
NORM07,NORM,T cell,1.1246055441620377,0.4103823764525731
NORM07,NORM,T cell,0.0,0.23058879563502874
NORM07,NORM,T cell,0.0,0.17940223620447146
NORM07,NORM,Epithelial cell,0.5093102302713348,0.15691426131599367
NORM07,NORM,NK cell,0.0,0.34691812699133423
NORM07,NORM,NK cell,0.0,0.34295137451585705
NORM07,NORM,Epithelial cell,0.0,0.2898930468102194
NORM07,NORM,T cell,0.0,0.08368321843253179
NORM07,NORM,T cell,0.0,0.10065101701825993
NORM07,NORM,T cell,0.0,0.26931146712739845
NORM07,NORM,T cell,0.0,0.28665029290699656
NORM07,NORM,Epithelial cell,0.0,0.041164108184790126
NORM07,NORM,NK cell,0.0,0.13255820532120144
NORM07,NORM,T cell,0.0,0.1161743947426254
NORM07,NORM,T cell,1.0356229545173679,0.11506921716859643
NORM07,NORM,T cell,0.0,0.24872983774957083
NORM07,NORM,T cell,0.0,0.25841090544166206
NORM07,NORM,Myeloid cell,0.0,0.1814802522581107
NORM07,NORM,T cell,0.0,0.12749181580857954
NORM07,NORM,T cell,0.0,0.06148204713915779
NORM07,NORM,T cell,0.0,0.4419958324378122
NORM07,NORM,T cell,0.0,0.051276246641638226
NORM07,NORM,T cell,0.0,0.22782071849951013
NORM07,NORM,T cell,0.0,0.22154820645798223
NORM07,NORM,T cell,0.0,0.174242904482419
NORM07,NORM,B cell,0.0,0.07910946930337218
NORM07,NORM,NK cell,0.0,0.13145604354346532
NORM07,NORM,T cell,0.0,0.3294679542781773
NORM07,NORM,T cell,0.0,0.3074305206508064
NORM07,NORM,T cell,0.0,0.3624910637430712
NORM07,NORM,T cell,0.0,0.47661503669473704
NORM07,NORM,T cell,0.0,0.44040532706475966
NORM07,NORM,T cell,0.0,0.17921207827085647
NORM07,NORM,T cell,0.0,0.18239395711883746
NORM07,NORM,Epithelial cell,0.0,0.48601608749933345
NORM07,NORM,Myeloid cell,0.0,0.08160591351555073
NORM07,NORM,T cell,1.0795167568320785,0.47768932114003804
NORM07,NORM,T cell,0.0,0.5011262110976453
NORM07,NORM,T cell,0.0,0.2755566832756563
NORM07,NORM,T cell,0.0,0.2699821856947733
NORM07,NORM,Myeloid cell,0.0,0.20426423805803046
NORM07,NORM,Endothelial cell,0.0,0.35949842174121605
NORM07,NORM,T cell,0.0,0.3122438548869579
NORM07,NORM,Myeloid cell,0.0,0.21007284657959943
NORM07,NORM,T cell,0.0,0.31226450042670395
NORM07,NORM,NK cell,0.0,0.1664274869579661
NORM07,NORM,T cell,0.0,0.19229173005989916
NORM07,NORM,Myeloid cell,0.0,0.2050537621821532
NORM07,NORM,T cell,0.0,0.47921765464947774
NORM07,NORM,Myeloid cell,0.0,0.2764784247696983
NORM07,NORM,Myeloid cell,0.0,0.23768615806710974
NORM07,NORM,T cell,0.0,0.10122059313201204
NORM07,NORM,T cell,1.2772194197341595,0.7378824179272078
NORM07,NORM,T cell,0.0,0.3231565966517491
NORM07,NORM,Myeloid cell,0.0,0.2937559344059729
NORM07,NORM,Endothelial cell,1.4237310607415163,0.44522086680734113
NORM07,NORM,Myeloid cell,0.0,0.40257485689889544
NORM07,NORM,T cell,0.0,0.05801417744646442
NORM07,NORM,T cell,0.0,0.047720589905414265
NORM07,NORM,Myeloid cell,0.0,0.23303933230906818
NORM07,NORM,B cell,0.0,0.09806930325321599
NORM07,NORM,T cell,0.0,0.1253160562201087
NORM07,NORM,T cell,0.0,0.12280496622470179
NORM07,NORM,T cell,0.0,0.21248648817523008
NORM07,NORM,T cell,0.0,0.4235154790496341
NORM07,NORM,T cell,0.0,0.19432491973948748
NORM07,NORM,T cell,0.0,0.3158014319642868
NORM07,NORM,T cell,0.0,0.2555078826910232
NORM07,NORM,Endothelial cell,0.0,0.09543550378592969
NORM07,NORM,Myeloid cell,0.0,0.3769862738611748
NORM07,NORM,NK cell,0.0,0.14729892189430188
NORM07,NORM,Endothelial cell,0.0,0.18216407180472252
NORM07,NORM,T cell,0.0,0.21807342855766823
NORM07,NORM,Myeloid cell,0.9965840632602848,0.22791208057604628
NORM07,NORM,T cell,0.0,0.24535926283212742
NORM07,NORM,T cell,0.0,0.2104150535330659
NORM07,NORM,Epithelial cell,0.0,0.08732859465603379
NORM07,NORM,T cell,0.0,0.2390236989677183
NORM07,NORM,T cell,0.0,0.3033371057475955
NORM07,NORM,B cell,0.0,0.2092104565333577
NORM07,NORM,Myeloid cell,0.0,0.2999545842496014
NORM07,NORM,Myeloid cell,0.0,0.30081987582830855
NORM07,NORM,T cell,0.0,0.4714512043144043
NORM07,NORM,B cell,0.0,0.1967850518980104
NORM07,NORM,Myeloid cell,0.0,0.2061905118352092
NORM07,NORM,Myeloid cell,0.0,0.3782557282956119
NORM07,NORM,Myeloid cell,0.0,0.22491696746926484
NORM07,NORM,NK cell,0.0,0.3509909723746872
NORM07,NORM,T cell,0.0,0.09242971230736703
NORM07,NORM,Epithelial cell,0.0,0.4486707210867658
NORM07,NORM,Myeloid cell,0.0,0.16736638088612635
NORM07,NORM,Epithelial cell,0.0,0.15118475330219894
NORM07,NORM,T cell,0.0,0.3408379428467033
NORM07,NORM,T cell,0.0,0.20653072124826938
NORM07,NORM,T cell,0.0,0.316910350528149
NORM07,NORM,T cell,0.0,0.21908382044848912
NORM07,NORM,Epithelial cell,0.9903172042101704,0.6512940197540122
NORM07,NORM,Epithelial cell,0.0,0.16252220754508725
NORM07,NORM,T cell,0.0,0.35223017599061596
NORM07,NORM,T cell,0.0,0.09586167131593634
NORM07,NORM,T cell,0.0,0.06404915631208134
NORM07,NORM,T cell,0.0,0.26308675171853824
NORM07,NORM,Myeloid cell,0.0,0.1705953292073983
NORM07,NORM,T cell,0.0,0.24487750611857134
NORM07,NORM,T cell,0.0,0.19314183727458353
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,Myeloid cell,0.0,0.28875017161338934
NORM07,NORM,Epithelial cell,0.0,0.16324047734593072
NORM07,NORM,T cell,0.0,0.10123266644963726
NORM07,NORM,T cell,0.0,0.2805818979885496
NORM07,NORM,Epithelial cell,0.0,0.2150236389620133
NORM07,NORM,T cell,0.0,0.4160446663370676
NORM07,NORM,T cell,0.0,0.3199846669525573
NORM07,NORM,Epithelial cell,0.0,0.3269221980087395
NORM07,NORM,T cell,0.0,0.10682141415748998
NORM07,NORM,T cell,0.0,0.24215641974760482
NORM07,NORM,Myeloid cell,0.0,0.24296669735380588
NORM07,NORM,T cell,0.0,0.19721024950574037
NORM07,NORM,T cell,0.0,0.29979711370280804
NORM07,NORM,T cell,0.0,0.061011802699933795
NORM07,NORM,T cell,0.0,0.2772745849161776
NORM07,NORM,T cell,0.0,0.1375320747795966
NORM07,NORM,Myeloid cell,0.0,0.0739659460984939
NORM07,NORM,T cell,0.0,0.1906560611139526
NORM07,NORM,T cell,0.0,0.2716654341643462
NORM07,NORM,T cell,0.0,0.25626370848389485
NORM07,NORM,T cell,0.0,0.25219359817997433
NORM07,NORM,Myeloid cell,0.0,0.18477023189079425
NORM07,NORM,T cell,1.0320039766844105,0.4497128978730601
NORM07,NORM,T cell,0.0,0.06757312019055188
NORM07,NORM,T cell,0.0,0.40639682157289747
NORM07,NORM,T cell,0.0,0.3401797085273512
NORM07,NORM,T cell,0.0,0.22310071700732279
NORM07,NORM,T cell,0.0,0.42362180208558775
NORM07,NORM,T cell,0.0,0.4038053600332188
NORM07,NORM,T cell,0.0,0.24795189810332255
NORM07,NORM,T cell,0.0,0.061369362461108884
NORM07,NORM,T cell,0.0,0.24878608057254667
NORM07,NORM,T cell,0.0,0.2132743033195281
NORM07,NORM,T cell,0.0,0.2929528244950921
NORM07,NORM,T cell,0.0,0.25937634742309545
NORM07,NORM,T cell,0.0,0.35989884748448864
NORM07,NORM,T cell,0.0,0.30399253036978446
NORM07,NORM,Epithelial cell,0.0,0.2019555702835286
NORM07,NORM,Myeloid cell,0.0,0.29306149880842697
NORM07,NORM,T cell,0.0,0.22743992298386395
NORM07,NORM,T cell,0.0,0.299508938659917
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,T cell,0.0,0.13491706769319894
NORM07,NORM,T cell,0.0,0.10098788781708035
NORM07,NORM,T cell,0.0,0.2656248234063475
NORM07,NORM,T cell,0.0,0.2901203059094258
NORM07,NORM,T cell,0.0,1.029588330873355
NORM07,NORM,Myeloid cell,0.0,0.30231479741272266
NORM07,NORM,T cell,0.0,0.17785370748592022
NORM07,NORM,NK cell,0.0,0.06696655675346176
NORM07,NORM,T cell,0.0,0.2818873367485113
NORM07,NORM,Myeloid cell,0.0,0.0
NORM07,NORM,T cell,0.0,0.06907658602624647
NORM07,NORM,T cell,0.0,0.15626113698183774
NORM07,NORM,T cell,0.0,0.2372891383369612
NORM07,NORM,Myeloid cell,0.0,0.2957429294817064
NORM07,NORM,T cell,0.0,0.22423089257639914
NORM07,NORM,B cell,0.0,0.1929313144396557
NORM07,NORM,T cell,0.0,0.22158976128885607
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,Epithelial cell,0.0,0.2560467225820071
NORM07,NORM,Epithelial cell,0.0,0.3327774974438272
NORM07,NORM,Epithelial cell,0.0,0.1531688133488737
NORM07,NORM,T cell,0.0,0.17197400716404138
NORM07,NORM,T cell,0.0,0.13244161180657057
NORM07,NORM,T cell,0.0,0.13687262375913245
NORM07,NORM,T cell,0.0,0.23436850749695648
NORM07,NORM,Epithelial cell,0.0,0.14649633230227105
NORM07,NORM,T cell,0.0,0.11277537176820696
NORM07,NORM,T cell,0.0,0.10406272318785445
NORM07,NORM,T cell,0.0,0.34660704372822665
NORM07,NORM,T cell,0.0,0.24524230759789256
NORM07,NORM,T cell,0.9797887784615071,0.6883105106012926
NORM07,NORM,T cell,0.0,0.0
NORM07,NORM,T cell,0.0,0.22033649731760616
NORM07,NORM,Myeloid cell,0.0,0.39497893448302435
NORM07,NORM,Epithelial cell,0.0,0.330487213895716
NORM07,NORM,Myeloid cell,0.0,0.1732056820800385
NORM07,NORM,T cell,0.0,0.3114106705427527
NORM07,NORM,Myeloid cell,0.0,0.36750716197090627
NORM07,NORM,Myeloid cell,0.0,0.284650852700967
NORM07,NORM,Myeloid cell,0.0,0.29533916064671273
NORM07,NORM,T cell,0.0,0.3479426201688358
NORM07,NORM,T cell,0.0,0.30681717545553383
NORM07,NORM,T cell,0.0,0.1270682099809738
